Date,Trailhead,Non-motorized,Motorized,Mechanized,Hybrid
2020-03-26,Slate River Rd,26,2,0,False
2020-03-27,Slate River Rd,11,2,0,False
2020-03-28,Slate River Rd,14,3,0,False
2020-03-29,Slate River Rd,10,7,0,False
2020-03-30,Slate River Rd,32,7,2,False
2020-03-31,Slate River Rd,8,9,0,False
2020-04-01,Slate River Rd,4,3,0,False
2020-04-02,Slate River Rd,19,0,0,False
2020-04-03,Slate River Rd,11,7,0,False
2020-04-04,Slate River Rd,17,12,0,False
2020-04-05,Slate River Rd,13,6,1,False
2020-04-06,Slate River Rd,21,7,0,False
2020-04-07,Slate River Rd,31,1,0,False
2020-04-08,Slate River Rd,5,2,1,False
2020-04-09,Slate River Rd,,,,
2020-04-10,Slate River Rd,,,,
2020-04-11,Slate River Rd,4,6,0,False
2020-04-12,Slate River Rd,1,1,0,False
2020-04-13,Slate River Rd,4,5,0,False
2020-04-14,Slate River Rd,6,9,0,False
2020-04-15,Slate River Rd,9,8,0,False
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
