"","date","modality","year","week","weekend","has_sled","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"528",2018-12-12,"Motorized","w1819","Wed","weekday","sled",12,"2","2","1",3.9,0,19,0,21,20.5,-1,0,0,-1,-1,-1,-1,-2
"529",2018-12-13,"Non.motorized","w1819","Thu","weekday","no_sled",37,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"530",2018-12-13,"Mechanized","w1819","Thu","weekday","no_sled",2,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"531",2018-12-13,"Hybrid","w1819","Thu","weekday","sled",1,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"532",2018-12-13,"Motorized","w1819","Thu","weekday","sled",21,"3","3","2",4,0.1,21,2,15,19,0,-1,0,0,2,1,1,1
"533",2018-12-14,"Non.motorized","w1819","Fri","weekday","no_sled",51,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"534",2018-12-14,"Mechanized","w1819","Fri","weekday","no_sled",0,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"535",2018-12-14,"Hybrid","w1819","Fri","weekday","sled",9,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"536",2018-12-14,"Motorized","w1819","Fri","weekday","sled",35,"3","3","2",4,0,20,-1,24,20,2,0,-1,0,1,1,0,0
"537",2018-12-15,"Non.motorized","w1819","Sat","weekend","no_sled",158,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"538",2018-12-15,"Mechanized","w1819","Sat","weekend","no_sled",8,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"539",2018-12-15,"Hybrid","w1819","Sat","weekend","sled",9,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"540",2018-12-15,"Motorized","w1819","Sat","weekend","sled",44,"2","2","2",4,0,20,0,29,20,-1,2,0,-1,-1,1,1,0
"541",2018-12-16,"Non.motorized","w1819","Sun","weekend","no_sled",194,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"542",2018-12-16,"Mechanized","w1819","Sun","weekend","no_sled",9,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"543",2018-12-16,"Hybrid","w1819","Sun","weekend","sled",26,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"544",2018-12-16,"Motorized","w1819","Sun","weekend","sled",59,"2","2","2",4.1,0.1,19,-1,28,21.6,0,-1,2,0,-1,-2,0,0
"545",2018-12-17,"Non.motorized","w1819","Mon","weekday","no_sled",49,"2","2","2",4.1,0,19,0,29,21.6,-1,0,-1,2,-1,-1,-2,0
"546",2018-12-17,"Mechanized","w1819","Mon","weekday","no_sled",7,"2","2","2",4.1,0,19,0,29,21.6,-1,0,-1,2,-1,-1,-2,0
"547",2018-12-17,"Hybrid","w1819","Mon","weekday","sled",8,"2","2","2",4.1,0,19,0,29,21.6,-1,0,-1,2,-1,-1,-2,0
"548",2018-12-17,"Motorized","w1819","Mon","weekday","sled",32,"2","2","2",4.1,0,19,0,29,21.6,-1,0,-1,2,-1,-1,-2,0
"549",2018-12-18,"Non.motorized","w1819","Tue","weekday","no_sled",62,"2","2","2",4.1,0,19,0,27,21.6,0,-1,0,-1,0,-1,-1,-2
"550",2018-12-18,"Mechanized","w1819","Tue","weekday","no_sled",2,"2","2","2",4.1,0,19,0,27,21.6,0,-1,0,-1,0,-1,-1,-2
"551",2018-12-18,"Hybrid","w1819","Tue","weekday","sled",13,"2","2","2",4.1,0,19,0,27,21.6,0,-1,0,-1,0,-1,-1,-2
"552",2018-12-18,"Motorized","w1819","Tue","weekday","sled",38,"2","2","2",4.1,0,19,0,27,21.6,0,-1,0,-1,0,-1,-1,-2
"553",2018-12-19,"Non.motorized","w1819","Wed","weekday","no_sled",70,"2","2","2",4.1,0,19,0,24,21.6,0,0,-1,0,0,0,-1,-1
"554",2018-12-19,"Mechanized","w1819","Wed","weekday","no_sled",0,"2","2","2",4.1,0,19,0,24,21.6,0,0,-1,0,0,0,-1,-1
"555",2018-12-19,"Hybrid","w1819","Wed","weekday","sled",4,"2","2","2",4.1,0,19,0,24,21.6,0,0,-1,0,0,0,-1,-1
"556",2018-12-19,"Motorized","w1819","Wed","weekday","sled",17,"2","2","2",4.1,0,19,0,24,21.6,0,0,-1,0,0,0,-1,-1
"557",2018-12-20,"Non.motorized","w1819","Thu","weekday","no_sled",101,"2","2","1",4.1,0,20,1,25,20.5,0,0,0,-1,1,1,1,0
"558",2018-12-20,"Mechanized","w1819","Thu","weekday","no_sled",4,"2","2","1",4.1,0,20,1,25,20.5,0,0,0,-1,1,1,1,0
"559",2018-12-20,"Hybrid","w1819","Thu","weekday","sled",16,"2","2","1",4.1,0,20,1,25,20.5,0,0,0,-1,1,1,1,0
"560",2018-12-20,"Motorized","w1819","Thu","weekday","sled",33,"2","2","1",4.1,0,20,1,25,20.5,0,0,0,-1,1,1,1,0
"561",2018-12-21,"Non.motorized","w1819","Fri","weekday","no_sled",105,"2","2","1",4.1,0,19,-1,28,21.6,1,0,0,0,0,0,0,0
"562",2018-12-21,"Mechanized","w1819","Fri","weekday","no_sled",7,"2","2","1",4.1,0,19,-1,28,21.6,1,0,0,0,0,0,0,0
"563",2018-12-21,"Hybrid","w1819","Fri","weekday","sled",6,"2","2","1",4.1,0,19,-1,28,21.6,1,0,0,0,0,0,0,0
"564",2018-12-21,"Motorized","w1819","Fri","weekday","sled",38,"2","2","1",4.1,0,19,-1,28,21.6,1,0,0,0,0,0,0,0
"565",2018-12-22,"Non.motorized","w1819","Sat","weekend","no_sled",143,"2","2","1",4.2,0.1,19,0,20,22.1,-1,1,0,0,-1,0,0,0
"566",2018-12-22,"Mechanized","w1819","Sat","weekend","no_sled",1,"2","2","1",4.2,0.1,19,0,20,22.1,-1,1,0,0,-1,0,0,0
"567",2018-12-22,"Hybrid","w1819","Sat","weekend","sled",10,"2","2","1",4.2,0.1,19,0,20,22.1,-1,1,0,0,-1,0,0,0
"568",2018-12-22,"Motorized","w1819","Sat","weekend","sled",36,"2","2","1",4.2,0.1,19,0,20,22.1,-1,1,0,0,-1,0,0,0
"569",2018-12-23,"Non.motorized","w1819","Sun","weekend","no_sled",251,"2","2","1",4.2,0,21,2,19,20,0,-1,1,0,2,1,2,2
"570",2018-12-23,"Mechanized","w1819","Sun","weekend","no_sled",8,"2","2","1",4.2,0,21,2,19,20,0,-1,1,0,2,1,2,2
"571",2018-12-23,"Hybrid","w1819","Sun","weekend","sled",19,"2","2","1",4.2,0,21,2,19,20,0,-1,1,0,2,1,2,2
"572",2018-12-23,"Motorized","w1819","Sun","weekend","sled",79,"2","2","1",4.2,0,21,2,19,20,0,-1,1,0,2,1,2,2
"573",2018-12-24,"Non.motorized","w1819","Mon","weekday","no_sled",89,"2","2","2",4.3,0.1,20,-1,21,21.5,2,0,-1,1,1,1,0,1
"574",2018-12-24,"Mechanized","w1819","Mon","weekday","no_sled",2,"2","2","2",4.3,0.1,20,-1,21,21.5,2,0,-1,1,1,1,0,1
"575",2018-12-24,"Hybrid","w1819","Mon","weekday","sled",15,"2","2","2",4.3,0.1,20,-1,21,21.5,2,0,-1,1,1,1,0,1
"576",2018-12-24,"Motorized","w1819","Mon","weekday","sled",41,"2","2","2",4.3,0.1,20,-1,21,21.5,2,0,-1,1,1,1,0,1
"577",2018-12-25,"Non.motorized","w1819","Tue","weekday","no_sled",172,"2","2","2",4.7,0.4,25,5,25,18.8,-1,2,0,-1,4,6,6,5
"578",2018-12-25,"Mechanized","w1819","Tue","weekday","no_sled",0,"2","2","2",4.7,0.4,25,5,25,18.8,-1,2,0,-1,4,6,6,5
"579",2018-12-25,"Hybrid","w1819","Tue","weekday","sled",22,"2","2","2",4.7,0.4,25,5,25,18.8,-1,2,0,-1,4,6,6,5
"580",2018-12-25,"Motorized","w1819","Tue","weekday","sled",106,"2","2","2",4.7,0.4,25,5,25,18.8,-1,2,0,-1,4,6,6,5
"581",2018-12-26,"Non.motorized","w1819","Wed","weekday","no_sled",136,"3","3","3",4.7,0,23,-2,24,20.4,5,-1,2,0,3,2,4,4
"582",2018-12-26,"Mechanized","w1819","Wed","weekday","no_sled",2,"3","3","3",4.7,0,23,-2,24,20.4,5,-1,2,0,3,2,4,4
"583",2018-12-26,"Hybrid","w1819","Wed","weekday","sled",19,"3","3","3",4.7,0,23,-2,24,20.4,5,-1,2,0,3,2,4,4
"584",2018-12-26,"Motorized","w1819","Wed","weekday","sled",125,"3","3","3",4.7,0,23,-2,24,20.4,5,-1,2,0,3,2,4,4
"585",2018-12-27,"Non.motorized","w1819","Thu","weekday","no_sled",133,"3","3","2",4.7,0,24,1,12,19.6,-2,5,-1,2,-1,4,3,5
"586",2018-12-27,"Mechanized","w1819","Thu","weekday","no_sled",1,"3","3","2",4.7,0,24,1,12,19.6,-2,5,-1,2,-1,4,3,5
"587",2018-12-27,"Hybrid","w1819","Thu","weekday","sled",11,"3","3","2",4.7,0,24,1,12,19.6,-2,5,-1,2,-1,4,3,5
"588",2018-12-27,"Motorized","w1819","Thu","weekday","sled",67,"3","3","2",4.7,0,24,1,12,19.6,-2,5,-1,2,-1,4,3,5
"589",2018-12-28,"Non.motorized","w1819","Fri","weekday","no_sled",156,"3","3","2",4.7,0,24,0,12,19.6,1,-2,5,-1,1,-1,4,3
"590",2018-12-28,"Mechanized","w1819","Fri","weekday","no_sled",4,"3","3","2",4.7,0,24,0,12,19.6,1,-2,5,-1,1,-1,4,3
"591",2018-12-28,"Hybrid","w1819","Fri","weekday","sled",13,"3","3","2",4.7,0,24,0,12,19.6,1,-2,5,-1,1,-1,4,3
"592",2018-12-28,"Motorized","w1819","Fri","weekday","sled",89,"3","3","2",4.7,0,24,0,12,19.6,1,-2,5,-1,1,-1,4,3
"593",2018-12-29,"Non.motorized","w1819","Sat","weekend","no_sled",331,"3","3","2",4.7,0,24,0,8,19.6,0,1,-2,5,0,1,-1,4
"594",2018-12-29,"Mechanized","w1819","Sat","weekend","no_sled",11,"3","3","2",4.7,0,24,0,8,19.6,0,1,-2,5,0,1,-1,4
"595",2018-12-29,"Hybrid","w1819","Sat","weekend","sled",17,"3","3","2",4.7,0,24,0,8,19.6,0,1,-2,5,0,1,-1,4
"596",2018-12-29,"Motorized","w1819","Sat","weekend","sled",264,"3","3","2",4.7,0,24,0,8,19.6,0,1,-2,5,0,1,-1,4
"597",2018-12-30,"Non.motorized","w1819","Sun","weekend","no_sled",289,"3","3","2",4.7,0,24,0,16,19.6,0,0,1,-2,0,0,1,-1
"598",2018-12-30,"Mechanized","w1819","Sun","weekend","no_sled",16,"3","3","2",4.7,0,24,0,16,19.6,0,0,1,-2,0,0,1,-1
"599",2018-12-30,"Hybrid","w1819","Sun","weekend","sled",25,"3","3","2",4.7,0,24,0,16,19.6,0,0,1,-2,0,0,1,-1
"600",2018-12-30,"Motorized","w1819","Sun","weekend","sled",238,"3","3","2",4.7,0,24,0,16,19.6,0,0,1,-2,0,0,1,-1
"601",2018-12-31,"Non.motorized","w1819","Mon","weekday","no_sled",129,"3","3","3",4.9,0.2,23,-1,14,21.3,0,0,0,1,-1,-1,-1,0
"602",2018-12-31,"Mechanized","w1819","Mon","weekday","no_sled",0,"3","3","3",4.9,0.2,23,-1,14,21.3,0,0,0,1,-1,-1,-1,0
"603",2018-12-31,"Hybrid","w1819","Mon","weekday","sled",8,"3","3","3",4.9,0.2,23,-1,14,21.3,0,0,0,1,-1,-1,-1,0
"604",2018-12-31,"Motorized","w1819","Mon","weekday","sled",63,"3","3","3",4.9,0.2,23,-1,14,21.3,0,0,0,1,-1,-1,-1,0
"605",2019-01-01,"Non.motorized","w1819","Tue","weekday","no_sled",152,"3","3","3",5.1,0.2,29,6,11,17.6,-1,0,0,0,5,5,5,5
"606",2019-01-01,"Mechanized","w1819","Tue","weekday","no_sled",7,"3","3","3",5.1,0.2,29,6,11,17.6,-1,0,0,0,5,5,5,5
"607",2019-01-01,"Hybrid","w1819","Tue","weekday","sled",23,"3","3","3",5.1,0.2,29,6,11,17.6,-1,0,0,0,5,5,5,5
"608",2019-01-01,"Motorized","w1819","Tue","weekday","sled",113,"3","3","3",5.1,0.2,29,6,11,17.6,-1,0,0,0,5,5,5,5
"609",2019-01-02,"Non.motorized","w1819","Wed","weekday","no_sled",117,"3","3","2",5.1,0,28,-1,10,18.2,6,-1,0,0,5,4,4,4
"610",2019-01-02,"Mechanized","w1819","Wed","weekday","no_sled",1,"3","3","2",5.1,0,28,-1,10,18.2,6,-1,0,0,5,4,4,4
"611",2019-01-02,"Hybrid","w1819","Wed","weekday","sled",4,"3","3","2",5.1,0,28,-1,10,18.2,6,-1,0,0,5,4,4,4
"612",2019-01-02,"Motorized","w1819","Wed","weekday","sled",125,"3","3","2",5.1,0,28,-1,10,18.2,6,-1,0,0,5,4,4,4
"613",2019-01-03,"Non.motorized","w1819","Thu","weekday","no_sled",225,"3","3","2",5.1,0,27,-1,22,18.9,-1,6,-1,0,-2,4,3,3
"614",2019-01-03,"Mechanized","w1819","Thu","weekday","no_sled",2,"3","3","2",5.1,0,27,-1,22,18.9,-1,6,-1,0,-2,4,3,3
"615",2019-01-03,"Hybrid","w1819","Thu","weekday","sled",9,"3","3","2",5.1,0,27,-1,22,18.9,-1,6,-1,0,-2,4,3,3
"616",2019-01-03,"Motorized","w1819","Thu","weekday","sled",184,"3","3","2",5.1,0,27,-1,22,18.9,-1,6,-1,0,-2,4,3,3
"617",2019-01-04,"Non.motorized","w1819","Fri","weekday","no_sled",186,"3","3","2",5.3,0.2,26,-1,29,20.4,-1,-1,6,-1,-2,-3,3,2
"618",2019-01-04,"Mechanized","w1819","Fri","weekday","no_sled",19,"3","3","2",5.3,0.2,26,-1,29,20.4,-1,-1,6,-1,-2,-3,3,2
"619",2019-01-04,"Hybrid","w1819","Fri","weekday","sled",20,"3","3","2",5.3,0.2,26,-1,29,20.4,-1,-1,6,-1,-2,-3,3,2
"620",2019-01-04,"Motorized","w1819","Fri","weekday","sled",176,"3","3","2",5.3,0.2,26,-1,29,20.4,-1,-1,6,-1,-2,-3,3,2
"621",2019-01-05,"Non.motorized","w1819","Sat","weekend","no_sled",240,"2","2","2",5.3,0,25,-1,30,21.2,-1,-1,-1,6,-2,-3,-4,2
"622",2019-01-05,"Mechanized","w1819","Sat","weekend","no_sled",15,"2","2","2",5.3,0,25,-1,30,21.2,-1,-1,-1,6,-2,-3,-4,2
"623",2019-01-05,"Hybrid","w1819","Sat","weekend","sled",22,"2","2","2",5.3,0,25,-1,30,21.2,-1,-1,-1,6,-2,-3,-4,2
"624",2019-01-05,"Motorized","w1819","Sat","weekend","sled",123,"2","2","2",5.3,0,25,-1,30,21.2,-1,-1,-1,6,-2,-3,-4,2
"625",2019-01-06,"Non.motorized","w1819","Sun","weekend","no_sled",120,"3","3","3",5.3,0,25,0,26,21.2,-1,-1,-1,-1,-1,-2,-3,-4
"626",2019-01-06,"Mechanized","w1819","Sun","weekend","no_sled",0,"3","3","3",5.3,0,25,0,26,21.2,-1,-1,-1,-1,-1,-2,-3,-4
"627",2019-01-06,"Hybrid","w1819","Sun","weekend","sled",8,"3","3","3",5.3,0,25,0,26,21.2,-1,-1,-1,-1,-1,-2,-3,-4
"628",2019-01-06,"Motorized","w1819","Sun","weekend","sled",13,"3","3","3",5.3,0,25,0,26,21.2,-1,-1,-1,-1,-1,-2,-3,-4
"629",2019-01-07,"Non.motorized","w1819","Mon","weekday","no_sled",17,"3","3","3",5.8,0.5,32,7,21,18.1,0,-1,-1,-1,7,6,5,4
"630",2019-01-07,"Mechanized","w1819","Mon","weekday","no_sled",0,"3","3","3",5.8,0.5,32,7,21,18.1,0,-1,-1,-1,7,6,5,4
"631",2019-01-07,"Hybrid","w1819","Mon","weekday","sled",7,"3","3","3",5.8,0.5,32,7,21,18.1,0,-1,-1,-1,7,6,5,4
"632",2019-01-07,"Motorized","w1819","Mon","weekday","sled",9,"3","3","3",5.8,0.5,32,7,21,18.1,0,-1,-1,-1,7,6,5,4
"633",2019-01-08,"Non.motorized","w1819","Tue","weekday","no_sled",105,"3","3","3",5.9,0.1,32,0,24,18.4,7,0,-1,-1,7,7,6,5
"634",2019-01-08,"Mechanized","w1819","Tue","weekday","no_sled",1,"3","3","3",5.9,0.1,32,0,24,18.4,7,0,-1,-1,7,7,6,5
"635",2019-01-08,"Hybrid","w1819","Tue","weekday","sled",9,"3","3","3",5.9,0.1,32,0,24,18.4,7,0,-1,-1,7,7,6,5
"636",2019-01-08,"Motorized","w1819","Tue","weekday","sled",59,"3","3","3",5.9,0.1,32,0,24,18.4,7,0,-1,-1,7,7,6,5
"637",2019-01-09,"Non.motorized","w1819","Wed","weekday","no_sled",134,"3","3","3",6,0.1,30,-2,29,20,0,7,0,-1,-2,5,5,4
"638",2019-01-09,"Mechanized","w1819","Wed","weekday","no_sled",4,"3","3","3",6,0.1,30,-2,29,20,0,7,0,-1,-2,5,5,4
"639",2019-01-09,"Hybrid","w1819","Wed","weekday","sled",16,"3","3","3",6,0.1,30,-2,29,20,0,7,0,-1,-2,5,5,4
"640",2019-01-09,"Motorized","w1819","Wed","weekday","sled",69,"3","3","3",6,0.1,30,-2,29,20,0,7,0,-1,-2,5,5,4
"641",2019-01-10,"Non.motorized","w1819","Thu","weekday","no_sled",163,"3","3","3",6,0,29,-1,29,20.7,-2,0,7,0,-3,-3,4,4
"642",2019-01-10,"Mechanized","w1819","Thu","weekday","no_sled",14,"3","3","3",6,0,29,-1,29,20.7,-2,0,7,0,-3,-3,4,4
"643",2019-01-10,"Hybrid","w1819","Thu","weekday","sled",11,"3","3","3",6,0,29,-1,29,20.7,-2,0,7,0,-3,-3,4,4
"644",2019-01-10,"Motorized","w1819","Thu","weekday","sled",84,"3","3","3",6,0,29,-1,29,20.7,-2,0,7,0,-3,-3,4,4
"645",2019-01-11,"Non.motorized","w1819","Fri","weekday","no_sled",149,"2","2","2",6.1,0.1,29,0,25,21,-1,-2,0,7,-1,-3,-3,4
"646",2019-01-11,"Mechanized","w1819","Fri","weekday","no_sled",5,"2","2","2",6.1,0.1,29,0,25,21,-1,-2,0,7,-1,-3,-3,4
"647",2019-01-11,"Hybrid","w1819","Fri","weekday","sled",16,"2","2","2",6.1,0.1,29,0,25,21,-1,-2,0,7,-1,-3,-3,4
"648",2019-01-11,"Motorized","w1819","Fri","weekday","sled",64,"2","2","2",6.1,0.1,29,0,25,21,-1,-2,0,7,-1,-3,-3,4
"649",2019-01-12,"Non.motorized","w1819","Sat","weekend","no_sled",209,"3","3","2",6.1,0,28,-1,21,21.8,0,-1,-2,0,-1,-2,-4,-4
"650",2019-01-12,"Mechanized","w1819","Sat","weekend","no_sled",8,"3","3","2",6.1,0,28,-1,21,21.8,0,-1,-2,0,-1,-2,-4,-4
"651",2019-01-12,"Hybrid","w1819","Sat","weekend","sled",16,"3","3","2",6.1,0,28,-1,21,21.8,0,-1,-2,0,-1,-2,-4,-4
"652",2019-01-12,"Motorized","w1819","Sat","weekend","sled",51,"3","3","2",6.1,0,28,-1,21,21.8,0,-1,-2,0,-1,-2,-4,-4
"653",2019-01-13,"Non.motorized","w1819","Sun","weekend","no_sled",208,"2","2","2",6.2,0.1,30,2,18,20.7,-1,0,-1,-2,1,1,0,-2
"654",2019-01-13,"Mechanized","w1819","Sun","weekend","no_sled",5,"2","2","2",6.2,0.1,30,2,18,20.7,-1,0,-1,-2,1,1,0,-2
"655",2019-01-13,"Hybrid","w1819","Sun","weekend","sled",15,"2","2","2",6.2,0.1,30,2,18,20.7,-1,0,-1,-2,1,1,0,-2
"656",2019-01-13,"Motorized","w1819","Sun","weekend","sled",62,"2","2","2",6.2,0.1,30,2,18,20.7,-1,0,-1,-2,1,1,0,-2
"657",2019-01-14,"Non.motorized","w1819","Mon","weekday","no_sled",100,"2","2","2",6.2,0,30,0,18,20.7,2,-1,0,-1,2,1,1,0
"658",2019-01-14,"Mechanized","w1819","Mon","weekday","no_sled",1,"2","2","2",6.2,0,30,0,18,20.7,2,-1,0,-1,2,1,1,0
"659",2019-01-14,"Hybrid","w1819","Mon","weekday","sled",12,"2","2","2",6.2,0,30,0,18,20.7,2,-1,0,-1,2,1,1,0
"660",2019-01-14,"Motorized","w1819","Mon","weekday","sled",49,"2","2","2",6.2,0,30,0,18,20.7,2,-1,0,-1,2,1,1,0
"661",2019-01-15,"Non.motorized","w1819","Tue","weekday","no_sled",128,"2","2","2",6.2,0,29,-1,24,21.4,0,2,-1,0,-1,1,0,0
"662",2019-01-15,"Mechanized","w1819","Tue","weekday","no_sled",2,"2","2","2",6.2,0,29,-1,24,21.4,0,2,-1,0,-1,1,0,0
"663",2019-01-15,"Hybrid","w1819","Tue","weekday","sled",11,"2","2","2",6.2,0,29,-1,24,21.4,0,2,-1,0,-1,1,0,0
"664",2019-01-15,"Motorized","w1819","Tue","weekday","sled",61,"2","2","2",6.2,0,29,-1,24,21.4,0,2,-1,0,-1,1,0,0
"665",2019-01-16,"Non.motorized","w1819","Wed","weekday","no_sled",35,"4","4","3",6.3,0.1,29,0,26,21.7,-1,0,2,-1,-1,-1,1,0
"666",2019-01-16,"Mechanized","w1819","Wed","weekday","no_sled",0,"4","4","3",6.3,0.1,29,0,26,21.7,-1,0,2,-1,-1,-1,1,0
"667",2019-01-16,"Hybrid","w1819","Wed","weekday","sled",0,"4","4","3",6.3,0.1,29,0,26,21.7,-1,0,2,-1,-1,-1,1,0
"668",2019-01-16,"Motorized","w1819","Wed","weekday","sled",2,"4","4","3",6.3,0.1,29,0,26,21.7,-1,0,2,-1,-1,-1,1,0
"669",2019-01-17,"Non.motorized","w1819","Thu","weekday","no_sled",63,"3","3","2",7,0.7,38,9,28,18.4,0,-1,0,2,9,8,8,10
"670",2019-01-17,"Mechanized","w1819","Thu","weekday","no_sled",0,"3","3","2",7,0.7,38,9,28,18.4,0,-1,0,2,9,8,8,10
"671",2019-01-17,"Hybrid","w1819","Thu","weekday","sled",8,"3","3","2",7,0.7,38,9,28,18.4,0,-1,0,2,9,8,8,10
"672",2019-01-17,"Motorized","w1819","Thu","weekday","sled",23,"3","3","2",7,0.7,38,9,28,18.4,0,-1,0,2,9,8,8,10
"673",2019-01-18,"Non.motorized","w1819","Fri","weekday","no_sled",24,"4","4","4",7.5,0.5,41,3,22,18.3,9,0,-1,0,12,12,11,11
"674",2019-01-18,"Mechanized","w1819","Fri","weekday","no_sled",0,"4","4","4",7.5,0.5,41,3,22,18.3,9,0,-1,0,12,12,11,11
"675",2019-01-18,"Hybrid","w1819","Fri","weekday","sled",1,"4","4","4",7.5,0.5,41,3,22,18.3,9,0,-1,0,12,12,11,11
"676",2019-01-18,"Motorized","w1819","Fri","weekday","sled",9,"4","4","4",7.5,0.5,41,3,22,18.3,9,0,-1,0,12,12,11,11
"677",2019-01-19,"Non.motorized","w1819","Sat","weekend","no_sled",119,"3","3","3",7.8,0.3,43,2,20,18.1,3,9,0,-1,5,14,14,13
"678",2019-01-19,"Mechanized","w1819","Sat","weekend","no_sled",0,"3","3","3",7.8,0.3,43,2,20,18.1,3,9,0,-1,5,14,14,13
"679",2019-01-19,"Hybrid","w1819","Sat","weekend","sled",6,"3","3","3",7.8,0.3,43,2,20,18.1,3,9,0,-1,5,14,14,13
"680",2019-01-19,"Motorized","w1819","Sat","weekend","sled",83,"3","3","3",7.8,0.3,43,2,20,18.1,3,9,0,-1,5,14,14,13
"681",2019-01-20,"Non.motorized","w1819","Sun","weekend","no_sled",142,"3","3","3",7.9,0.1,41,-2,27,19.3,2,3,9,0,0,3,12,12
"682",2019-01-20,"Mechanized","w1819","Sun","weekend","no_sled",3,"3","3","3",7.9,0.1,41,-2,27,19.3,2,3,9,0,0,3,12,12
"683",2019-01-20,"Hybrid","w1819","Sun","weekend","sled",8,"3","3","3",7.9,0.1,41,-2,27,19.3,2,3,9,0,0,3,12,12
"684",2019-01-20,"Motorized","w1819","Sun","weekend","sled",110,"3","3","3",7.9,0.1,41,-2,27,19.3,2,3,9,0,0,3,12,12
"685",2019-01-21,"Non.motorized","w1819","Mon","weekday","no_sled",2,"3","3","3",7.9,0,39,-2,23,20.3,-2,2,3,9,-4,-2,1,10
"686",2019-01-21,"Mechanized","w1819","Mon","weekday","no_sled",0,"3","3","3",7.9,0,39,-2,23,20.3,-2,2,3,9,-4,-2,1,10
"687",2019-01-21,"Hybrid","w1819","Mon","weekday","sled",0,"3","3","3",7.9,0,39,-2,23,20.3,-2,2,3,9,-4,-2,1,10
"688",2019-01-21,"Motorized","w1819","Mon","weekday","sled",15,"3","3","3",7.9,0,39,-2,23,20.3,-2,2,3,9,-4,-2,1,10
"689",2019-01-22,"Non.motorized","w1819","Tue","weekday","no_sled",109,"3","3","3",8,0.1,41,2,12,19.5,-2,-2,2,3,0,-2,0,3
"690",2019-01-22,"Mechanized","w1819","Tue","weekday","no_sled",1,"3","3","3",8,0.1,41,2,12,19.5,-2,-2,2,3,0,-2,0,3
"691",2019-01-22,"Hybrid","w1819","Tue","weekday","sled",0,"3","3","3",8,0.1,41,2,12,19.5,-2,-2,2,3,0,-2,0,3
"692",2019-01-22,"Motorized","w1819","Tue","weekday","sled",12,"3","3","3",8,0.1,41,2,12,19.5,-2,-2,2,3,0,-2,0,3
"693",2019-01-23,"Non.motorized","w1819","Wed","weekday","no_sled",83,"3","3","2",8,0,40,-1,14,20,2,-2,-2,2,1,-1,-3,-1
"694",2019-01-23,"Mechanized","w1819","Wed","weekday","no_sled",3,"3","3","2",8,0,40,-1,14,20,2,-2,-2,2,1,-1,-3,-1
"695",2019-01-23,"Hybrid","w1819","Wed","weekday","sled",0,"3","3","2",8,0,40,-1,14,20,2,-2,-2,2,1,-1,-3,-1
"696",2019-01-23,"Motorized","w1819","Wed","weekday","sled",10,"3","3","2",8,0,40,-1,14,20,2,-2,-2,2,1,-1,-3,-1
"697",2019-01-24,"Non.motorized","w1819","Thu","weekday","no_sled",61,"3","3","2",8.2,0.2,40,0,17,20.5,-1,2,-2,-2,-1,1,-1,-3
"698",2019-01-24,"Mechanized","w1819","Thu","weekday","no_sled",13,"3","3","2",8.2,0.2,40,0,17,20.5,-1,2,-2,-2,-1,1,-1,-3
"699",2019-01-24,"Hybrid","w1819","Thu","weekday","sled",0,"3","3","2",8.2,0.2,40,0,17,20.5,-1,2,-2,-2,-1,1,-1,-3
"700",2019-01-24,"Motorized","w1819","Thu","weekday","sled",3,"3","3","2",8.2,0.2,40,0,17,20.5,-1,2,-2,-2,-1,1,-1,-3
"701",2019-01-25,"Non.motorized","w1819","Fri","weekday","no_sled",159,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"702",2019-01-25,"Mechanized","w1819","Fri","weekday","no_sled",56,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"703",2019-01-25,"Hybrid","w1819","Fri","weekday","sled",0,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"704",2019-01-25,"Motorized","w1819","Fri","weekday","sled",18,"3","3","2",8.3,0.1,40,0,15,20.8,0,-1,2,-2,0,-1,1,-1
"705",2019-01-26,"Non.motorized","w1819","Sat","weekend","no_sled",324,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
"706",2019-01-26,"Mechanized","w1819","Sat","weekend","no_sled",14,"3","3","2",8.3,0,39,-1,19,21.3,0,0,-1,2,-1,-1,-2,0
