"","date","Trailhead","year","modality","user.count","week","weekend","has_sled","Zone","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"2152",2018-01-30,"Snodgrass","w1718","Hybrid",NA,"Tue","weekday","sled","East River","2","2","2",4.8,0,22,0,34,21.8,-1,0,1,0,-1,-1,0,0
"2153",2018-01-31,"Snodgrass","w1718","Non.motorized",31,"Wed","weekday","no_sled","East River","2","2","2",4.8,0,22,0,34,21.8,0,-1,0,1,0,-1,-1,0
"2154",2018-01-31,"Snodgrass","w1718","Mechanized",4,"Wed","weekday","no_sled","East River","2","2","2",4.8,0,22,0,34,21.8,0,-1,0,1,0,-1,-1,0
"2155",2018-01-31,"Snodgrass","w1718","Motorized",1,"Wed","weekday","sled","East River","2","2","2",4.8,0,22,0,34,21.8,0,-1,0,1,0,-1,-1,0
"2156",2018-01-31,"Snodgrass","w1718","Hybrid",NA,"Wed","weekday","sled","East River","2","2","2",4.8,0,22,0,34,21.8,0,-1,0,1,0,-1,-1,0
"2157",2018-02-01,"Snodgrass","w1718","Non.motorized",45,"Thu","weekday","no_sled","East River","2","2","2",4.9,0.1,21,-1,32,23.3,0,0,-1,0,-1,-1,-2,-2
"2158",2018-02-01,"Snodgrass","w1718","Mechanized",4,"Thu","weekday","no_sled","East River","2","2","2",4.9,0.1,21,-1,32,23.3,0,0,-1,0,-1,-1,-2,-2
"2159",2018-02-01,"Snodgrass","w1718","Motorized",0,"Thu","weekday","sled","East River","2","2","2",4.9,0.1,21,-1,32,23.3,0,0,-1,0,-1,-1,-2,-2
"2160",2018-02-01,"Snodgrass","w1718","Hybrid",NA,"Thu","weekday","sled","East River","2","2","2",4.9,0.1,21,-1,32,23.3,0,0,-1,0,-1,-1,-2,-2
"2161",2018-02-02,"Snodgrass","w1718","Non.motorized",49,"Fri","weekday","no_sled","East River","2","2","2",4.9,0,20,-1,33,24.5,-1,0,0,-1,-2,-2,-2,-3
"2162",2018-02-02,"Snodgrass","w1718","Mechanized",4,"Fri","weekday","no_sled","East River","2","2","2",4.9,0,20,-1,33,24.5,-1,0,0,-1,-2,-2,-2,-3
"2163",2018-02-02,"Snodgrass","w1718","Motorized",0,"Fri","weekday","sled","East River","2","2","2",4.9,0,20,-1,33,24.5,-1,0,0,-1,-2,-2,-2,-3
"2164",2018-02-02,"Snodgrass","w1718","Hybrid",NA,"Fri","weekday","sled","East River","2","2","2",4.9,0,20,-1,33,24.5,-1,0,0,-1,-2,-2,-2,-3
"2165",2018-02-03,"Snodgrass","w1718","Non.motorized",97,"Sat","weekend","no_sled","East River","2","2","2",4.9,0,21,1,32,23.3,-1,-1,0,0,0,-1,-1,-1
"2166",2018-02-03,"Snodgrass","w1718","Mechanized",0,"Sat","weekend","no_sled","East River","2","2","2",4.9,0,21,1,32,23.3,-1,-1,0,0,0,-1,-1,-1
"2167",2018-02-03,"Snodgrass","w1718","Motorized",0,"Sat","weekend","sled","East River","2","2","2",4.9,0,21,1,32,23.3,-1,-1,0,0,0,-1,-1,-1
"2168",2018-02-03,"Snodgrass","w1718","Hybrid",NA,"Sat","weekend","sled","East River","2","2","2",4.9,0,21,1,32,23.3,-1,-1,0,0,0,-1,-1,-1
"2169",2018-02-04,"Snodgrass","w1718","Non.motorized",95,"Sun","weekend","no_sled","East River","2","2","2",4.9,0,19,-2,32,25.8,1,-1,-1,0,-1,-2,-3,-3
"2170",2018-02-04,"Snodgrass","w1718","Mechanized",2,"Sun","weekend","no_sled","East River","2","2","2",4.9,0,19,-2,32,25.8,1,-1,-1,0,-1,-2,-3,-3
"2171",2018-02-04,"Snodgrass","w1718","Motorized",1,"Sun","weekend","sled","East River","2","2","2",4.9,0,19,-2,32,25.8,1,-1,-1,0,-1,-2,-3,-3
"2172",2018-02-04,"Snodgrass","w1718","Hybrid",NA,"Sun","weekend","sled","East River","2","2","2",4.9,0,19,-2,32,25.8,1,-1,-1,0,-1,-2,-3,-3
"2173",2018-02-05,"Snodgrass","w1718","Non.motorized",29,"Mon","weekday","no_sled","East River","2","2","2",5,0.1,18,-1,29,27.8,-2,1,-1,-1,-3,-2,-3,-4
"2174",2018-02-05,"Snodgrass","w1718","Mechanized",0,"Mon","weekday","no_sled","East River","2","2","2",5,0.1,18,-1,29,27.8,-2,1,-1,-1,-3,-2,-3,-4
"2175",2018-02-05,"Snodgrass","w1718","Motorized",0,"Mon","weekday","sled","East River","2","2","2",5,0.1,18,-1,29,27.8,-2,1,-1,-1,-3,-2,-3,-4
"2176",2018-02-05,"Snodgrass","w1718","Hybrid",NA,"Mon","weekday","sled","East River","2","2","2",5,0.1,18,-1,29,27.8,-2,1,-1,-1,-3,-2,-3,-4
"2177",2018-02-06,"Snodgrass","w1718","Non.motorized",34,"Tue","weekday","no_sled","East River","2","2","2",5.2,0.2,23,5,22,22.6,-1,-2,1,-1,4,2,3,2
"2178",2018-02-06,"Snodgrass","w1718","Mechanized",0,"Tue","weekday","no_sled","East River","2","2","2",5.2,0.2,23,5,22,22.6,-1,-2,1,-1,4,2,3,2
"2179",2018-02-06,"Snodgrass","w1718","Motorized",0,"Tue","weekday","sled","East River","2","2","2",5.2,0.2,23,5,22,22.6,-1,-2,1,-1,4,2,3,2
"2180",2018-02-06,"Snodgrass","w1718","Hybrid",NA,"Tue","weekday","sled","East River","2","2","2",5.2,0.2,23,5,22,22.6,-1,-2,1,-1,4,2,3,2
"2181",2018-02-07,"Snodgrass","w1718","Non.motorized",62,"Wed","weekday","no_sled","East River","2","2","2",5.2,0,23,0,24,22.6,5,-1,-2,1,5,4,2,3
"2182",2018-02-07,"Snodgrass","w1718","Mechanized",0,"Wed","weekday","no_sled","East River","2","2","2",5.2,0,23,0,24,22.6,5,-1,-2,1,5,4,2,3
"2183",2018-02-07,"Snodgrass","w1718","Motorized",1,"Wed","weekday","sled","East River","2","2","2",5.2,0,23,0,24,22.6,5,-1,-2,1,5,4,2,3
"2184",2018-02-07,"Snodgrass","w1718","Hybrid",NA,"Wed","weekday","sled","East River","2","2","2",5.2,0,23,0,24,22.6,5,-1,-2,1,5,4,2,3
"2185",2018-02-08,"Snodgrass","w1718","Non.motorized",67,"Thu","weekday","no_sled","East River","2","2","1",5.3,0.1,25,2,28,21.2,0,5,-1,-2,2,7,6,4
"2186",2018-02-08,"Snodgrass","w1718","Mechanized",3,"Thu","weekday","no_sled","East River","2","2","1",5.3,0.1,25,2,28,21.2,0,5,-1,-2,2,7,6,4
"2187",2018-02-08,"Snodgrass","w1718","Motorized",1,"Thu","weekday","sled","East River","2","2","1",5.3,0.1,25,2,28,21.2,0,5,-1,-2,2,7,6,4
"2188",2018-02-08,"Snodgrass","w1718","Hybrid",NA,"Thu","weekday","sled","East River","2","2","1",5.3,0.1,25,2,28,21.2,0,5,-1,-2,2,7,6,4
"2189",2018-02-09,"Snodgrass","w1718","Non.motorized",55,"Fri","weekday","no_sled","East River","2","2","1",5.3,0,24,-1,33,22.1,2,0,5,-1,1,1,6,5
"2190",2018-02-09,"Snodgrass","w1718","Mechanized",1,"Fri","weekday","no_sled","East River","2","2","1",5.3,0,24,-1,33,22.1,2,0,5,-1,1,1,6,5
"2191",2018-02-09,"Snodgrass","w1718","Motorized",1,"Fri","weekday","sled","East River","2","2","1",5.3,0,24,-1,33,22.1,2,0,5,-1,1,1,6,5
"2192",2018-02-09,"Snodgrass","w1718","Hybrid",NA,"Fri","weekday","sled","East River","2","2","1",5.3,0,24,-1,33,22.1,2,0,5,-1,1,1,6,5
"2193",2018-02-10,"Snodgrass","w1718","Non.motorized",0,"Sat","weekend","no_sled","East River","3","3","2",5.3,0,24,0,24,22.1,-1,2,0,5,-1,1,1,6
"2194",2018-02-10,"Snodgrass","w1718","Mechanized",0,"Sat","weekend","no_sled","East River","3","3","2",5.3,0,24,0,24,22.1,-1,2,0,5,-1,1,1,6
"2195",2018-02-10,"Snodgrass","w1718","Motorized",0,"Sat","weekend","sled","East River","3","3","2",5.3,0,24,0,24,22.1,-1,2,0,5,-1,1,1,6
"2196",2018-02-10,"Snodgrass","w1718","Hybrid",NA,"Sat","weekend","sled","East River","3","3","2",5.3,0,24,0,24,22.1,-1,2,0,5,-1,1,1,6
"2197",2018-02-11,"Snodgrass","w1718","Non.motorized",87,"Sun","weekend","no_sled","East River","3","3","2",5.6,0.3,27,3,13,20.7,0,-1,2,0,3,2,4,4
"2198",2018-02-11,"Snodgrass","w1718","Mechanized",0,"Sun","weekend","no_sled","East River","3","3","2",5.6,0.3,27,3,13,20.7,0,-1,2,0,3,2,4,4
"2199",2018-02-11,"Snodgrass","w1718","Motorized",3,"Sun","weekend","sled","East River","3","3","2",5.6,0.3,27,3,13,20.7,0,-1,2,0,3,2,4,4
"2200",2018-02-11,"Snodgrass","w1718","Hybrid",NA,"Sun","weekend","sled","East River","3","3","2",5.6,0.3,27,3,13,20.7,0,-1,2,0,3,2,4,4
"2201",2018-02-12,"Snodgrass","w1718","Non.motorized",49,"Mon","weekday","no_sled","East River","3","3","3",5.7,0.1,27,0,23,21.1,3,0,-1,2,3,3,2,4
"2202",2018-02-12,"Snodgrass","w1718","Mechanized",0,"Mon","weekday","no_sled","East River","3","3","3",5.7,0.1,27,0,23,21.1,3,0,-1,2,3,3,2,4
"2203",2018-02-12,"Snodgrass","w1718","Motorized",0,"Mon","weekday","sled","East River","3","3","3",5.7,0.1,27,0,23,21.1,3,0,-1,2,3,3,2,4
"2204",2018-02-12,"Snodgrass","w1718","Hybrid",NA,"Mon","weekday","sled","East River","3","3","3",5.7,0.1,27,0,23,21.1,3,0,-1,2,3,3,2,4
"2205",2018-02-13,"Snodgrass","w1718","Non.motorized",35,"Tue","weekday","no_sled","East River","3","3","3",6.1,0.4,29,2,28,21,0,3,0,-1,2,5,5,4
"2206",2018-02-13,"Snodgrass","w1718","Mechanized",0,"Tue","weekday","no_sled","East River","3","3","3",6.1,0.4,29,2,28,21,0,3,0,-1,2,5,5,4
"2207",2018-02-13,"Snodgrass","w1718","Motorized",0,"Tue","weekday","sled","East River","3","3","3",6.1,0.4,29,2,28,21,0,3,0,-1,2,5,5,4
"2208",2018-02-13,"Snodgrass","w1718","Hybrid",NA,"Tue","weekday","sled","East River","3","3","3",6.1,0.4,29,2,28,21,0,3,0,-1,2,5,5,4
"2209",2018-02-14,"Snodgrass","w1718","Non.motorized",49,"Wed","weekday","no_sled","East River","3","3","3",6.2,0.1,30,1,30,20.7,2,0,3,0,3,3,6,6
"2210",2018-02-14,"Snodgrass","w1718","Mechanized",0,"Wed","weekday","no_sled","East River","3","3","3",6.2,0.1,30,1,30,20.7,2,0,3,0,3,3,6,6
"2211",2018-02-14,"Snodgrass","w1718","Motorized",2,"Wed","weekday","sled","East River","3","3","3",6.2,0.1,30,1,30,20.7,2,0,3,0,3,3,6,6
"2212",2018-02-14,"Snodgrass","w1718","Hybrid",NA,"Wed","weekday","sled","East River","3","3","3",6.2,0.1,30,1,30,20.7,2,0,3,0,3,3,6,6
"2213",2018-02-15,"Snodgrass","w1718","Non.motorized",29,"Thu","weekday","no_sled","East River","3","3","3",6.3,0.1,28,-2,24,22.5,1,2,0,3,-1,1,1,4
"2214",2018-02-15,"Snodgrass","w1718","Mechanized",0,"Thu","weekday","no_sled","East River","3","3","3",6.3,0.1,28,-2,24,22.5,1,2,0,3,-1,1,1,4
"2215",2018-02-15,"Snodgrass","w1718","Motorized",0,"Thu","weekday","sled","East River","3","3","3",6.3,0.1,28,-2,24,22.5,1,2,0,3,-1,1,1,4
"2216",2018-02-15,"Snodgrass","w1718","Hybrid",NA,"Thu","weekday","sled","East River","3","3","3",6.3,0.1,28,-2,24,22.5,1,2,0,3,-1,1,1,4
"2217",2018-02-16,"Snodgrass","w1718","Non.motorized",66,"Fri","weekday","no_sled","East River","3","3","3",6.7,0.4,32,4,18,20.9,-2,1,2,0,2,3,5,5
"2218",2018-02-16,"Snodgrass","w1718","Mechanized",0,"Fri","weekday","no_sled","East River","3","3","3",6.7,0.4,32,4,18,20.9,-2,1,2,0,2,3,5,5
"2219",2018-02-16,"Snodgrass","w1718","Motorized",9,"Fri","weekday","sled","East River","3","3","3",6.7,0.4,32,4,18,20.9,-2,1,2,0,2,3,5,5
"2220",2018-02-16,"Snodgrass","w1718","Hybrid",NA,"Fri","weekday","sled","East River","3","3","3",6.7,0.4,32,4,18,20.9,-2,1,2,0,2,3,5,5
"2221",2018-02-17,"Snodgrass","w1718","Non.motorized",180,"Sat","weekend","no_sled","East River","3","3","2",6.7,0,32,0,25,20.9,4,-2,1,2,4,2,3,5
"2222",2018-02-17,"Snodgrass","w1718","Mechanized",1,"Sat","weekend","no_sled","East River","3","3","2",6.7,0,32,0,25,20.9,4,-2,1,2,4,2,3,5
"2223",2018-02-17,"Snodgrass","w1718","Motorized",6,"Sat","weekend","sled","East River","3","3","2",6.7,0,32,0,25,20.9,4,-2,1,2,4,2,3,5
"2224",2018-02-17,"Snodgrass","w1718","Hybrid",NA,"Sat","weekend","sled","East River","3","3","2",6.7,0,32,0,25,20.9,4,-2,1,2,4,2,3,5
"2225",2018-02-18,"Snodgrass","w1718","Non.motorized",163,"Sun","weekend","no_sled","East River","2","2","2",6.7,0,31,-1,32,21.6,0,4,-2,1,-1,3,1,2
"2226",2018-02-18,"Snodgrass","w1718","Mechanized",2,"Sun","weekend","no_sled","East River","2","2","2",6.7,0,31,-1,32,21.6,0,4,-2,1,-1,3,1,2
"2227",2018-02-18,"Snodgrass","w1718","Motorized",0,"Sun","weekend","sled","East River","2","2","2",6.7,0,31,-1,32,21.6,0,4,-2,1,-1,3,1,2
"2228",2018-02-18,"Snodgrass","w1718","Hybrid",NA,"Sun","weekend","sled","East River","2","2","2",6.7,0,31,-1,32,21.6,0,4,-2,1,-1,3,1,2
"2229",2018-02-19,"Snodgrass","w1718","Non.motorized",59,"Mon","weekday","no_sled","East River","2","2","2",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"2230",2018-02-19,"Snodgrass","w1718","Non.motorized",59,"Mon","weekday","no_sled","East River","3","3","3",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"2231",2018-02-19,"Snodgrass","w1718","Mechanized",1,"Mon","weekday","no_sled","East River","2","2","2",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"2232",2018-02-19,"Snodgrass","w1718","Mechanized",1,"Mon","weekday","no_sled","East River","3","3","3",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"2233",2018-02-19,"Snodgrass","w1718","Motorized",0,"Mon","weekday","sled","East River","2","2","2",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"2234",2018-02-19,"Snodgrass","w1718","Motorized",0,"Mon","weekday","sled","East River","3","3","3",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"2235",2018-02-19,"Snodgrass","w1718","Hybrid",NA,"Mon","weekday","sled","East River","2","2","2",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"2236",2018-02-19,"Snodgrass","w1718","Hybrid",NA,"Mon","weekday","sled","East River","3","3","3",6.8,0.1,29,-2,24,23.4,-1,0,4,-2,-3,-3,1,-1
"2237",2018-02-20,"Snodgrass","w1718","Non.motorized",26,"Tue","weekday","no_sled","East River","3","3","3",6.8,0,31,2,8,21.9,-2,-1,0,4,0,-1,-1,3
"2238",2018-02-20,"Snodgrass","w1718","Mechanized",0,"Tue","weekday","no_sled","East River","3","3","3",6.8,0,31,2,8,21.9,-2,-1,0,4,0,-1,-1,3
"2239",2018-02-20,"Snodgrass","w1718","Motorized",1,"Tue","weekday","sled","East River","3","3","3",6.8,0,31,2,8,21.9,-2,-1,0,4,0,-1,-1,3
"2240",2018-02-20,"Snodgrass","w1718","Hybrid",NA,"Tue","weekday","sled","East River","3","3","3",6.8,0,31,2,8,21.9,-2,-1,0,4,0,-1,-1,3
"2241",2018-02-21,"Snodgrass","w1718","Non.motorized",47,"Wed","weekday","no_sled","East River","3","3","3",6.8,0,31,0,11,21.9,2,-2,-1,0,2,0,-1,-1
"2242",2018-02-21,"Snodgrass","w1718","Mechanized",0,"Wed","weekday","no_sled","East River","3","3","3",6.8,0,31,0,11,21.9,2,-2,-1,0,2,0,-1,-1
"2243",2018-02-21,"Snodgrass","w1718","Motorized",0,"Wed","weekday","sled","East River","3","3","3",6.8,0,31,0,11,21.9,2,-2,-1,0,2,0,-1,-1
"2244",2018-02-21,"Snodgrass","w1718","Hybrid",NA,"Wed","weekday","sled","East River","3","3","3",6.8,0,31,0,11,21.9,2,-2,-1,0,2,0,-1,-1
"2245",2018-02-22,"Snodgrass","w1718","Non.motorized",28,"Thu","weekday","no_sled","East River","3","3","2",6.8,0,30,-1,16,22.7,0,2,-2,-1,-1,1,-1,-2
"2246",2018-02-22,"Snodgrass","w1718","Mechanized",1,"Thu","weekday","no_sled","East River","3","3","2",6.8,0,30,-1,16,22.7,0,2,-2,-1,-1,1,-1,-2
"2247",2018-02-22,"Snodgrass","w1718","Motorized",0,"Thu","weekday","sled","East River","3","3","2",6.8,0,30,-1,16,22.7,0,2,-2,-1,-1,1,-1,-2
"2248",2018-02-22,"Snodgrass","w1718","Hybrid",NA,"Thu","weekday","sled","East River","3","3","2",6.8,0,30,-1,16,22.7,0,2,-2,-1,-1,1,-1,-2
"2249",2018-02-23,"Snodgrass","w1718","Non.motorized",63,"Fri","weekday","no_sled","East River","3","3","2",6.9,0.1,30,0,15,23,-1,0,2,-2,-1,-1,1,-1
"2250",2018-02-23,"Snodgrass","w1718","Mechanized",0,"Fri","weekday","no_sled","East River","3","3","2",6.9,0.1,30,0,15,23,-1,0,2,-2,-1,-1,1,-1
"2251",2018-02-23,"Snodgrass","w1718","Motorized",0,"Fri","weekday","sled","East River","3","3","2",6.9,0.1,30,0,15,23,-1,0,2,-2,-1,-1,1,-1
"2252",2018-02-23,"Snodgrass","w1718","Hybrid",NA,"Fri","weekday","sled","East River","3","3","2",6.9,0.1,30,0,15,23,-1,0,2,-2,-1,-1,1,-1
"2253",2018-02-24,"Snodgrass","w1718","Non.motorized",56,"Sat","weekend","no_sled","East River","3","3","2",6.9,0,31,1,10,22.3,0,-1,0,2,1,0,0,2
"2254",2018-02-24,"Snodgrass","w1718","Mechanized",0,"Sat","weekend","no_sled","East River","3","3","2",6.9,0,31,1,10,22.3,0,-1,0,2,1,0,0,2
"2255",2018-02-24,"Snodgrass","w1718","Motorized",2,"Sat","weekend","sled","East River","3","3","2",6.9,0,31,1,10,22.3,0,-1,0,2,1,0,0,2
"2256",2018-02-24,"Snodgrass","w1718","Hybrid",NA,"Sat","weekend","sled","East River","3","3","2",6.9,0,31,1,10,22.3,0,-1,0,2,1,0,0,2
"2257",2018-02-25,"Snodgrass","w1718","Non.motorized",49,"Sun","weekend","no_sled","East River","3","3","2",7.1,0.2,32,1,11,22.2,1,0,-1,0,2,2,1,1
"2258",2018-02-25,"Snodgrass","w1718","Mechanized",5,"Sun","weekend","no_sled","East River","3","3","2",7.1,0.2,32,1,11,22.2,1,0,-1,0,2,2,1,1
"2259",2018-02-25,"Snodgrass","w1718","Motorized",0,"Sun","weekend","sled","East River","3","3","2",7.1,0.2,32,1,11,22.2,1,0,-1,0,2,2,1,1
"2260",2018-02-25,"Snodgrass","w1718","Hybrid",NA,"Sun","weekend","sled","East River","3","3","2",7.1,0.2,32,1,11,22.2,1,0,-1,0,2,2,1,1
"2261",2018-02-26,"Snodgrass","w1718","Non.motorized",48,"Mon","weekday","no_sled","East River","2","2","2",7.1,0,32,0,20,22.2,1,1,0,-1,1,2,2,1
"2262",2018-02-26,"Snodgrass","w1718","Mechanized",0,"Mon","weekday","no_sled","East River","2","2","2",7.1,0,32,0,20,22.2,1,1,0,-1,1,2,2,1
"2263",2018-02-26,"Snodgrass","w1718","Motorized",7,"Mon","weekday","sled","East River","2","2","2",7.1,0,32,0,20,22.2,1,1,0,-1,1,2,2,1
"2264",2018-02-26,"Snodgrass","w1718","Hybrid",NA,"Mon","weekday","sled","East River","2","2","2",7.1,0,32,0,20,22.2,1,1,0,-1,1,2,2,1
"2265",2018-02-27,"Snodgrass","w1718","Non.motorized",49,"Tue","weekday","no_sled","East River","2","2","2",7.2,0.1,32,0,26,22.5,0,1,1,0,0,1,2,2
"2266",2018-02-27,"Snodgrass","w1718","Mechanized",0,"Tue","weekday","no_sled","East River","2","2","2",7.2,0.1,32,0,26,22.5,0,1,1,0,0,1,2,2
"2267",2018-02-27,"Snodgrass","w1718","Motorized",1,"Tue","weekday","sled","East River","2","2","2",7.2,0.1,32,0,26,22.5,0,1,1,0,0,1,2,2
"2268",2018-02-27,"Snodgrass","w1718","Hybrid",NA,"Tue","weekday","sled","East River","2","2","2",7.2,0.1,32,0,26,22.5,0,1,1,0,0,1,2,2
"2269",2018-02-28,"Snodgrass","w1718","Non.motorized",37,"Wed","weekday","no_sled","East River","2","2","2",7.2,0,31,-1,23,23.2,0,0,1,1,-1,-1,0,1
"2270",2018-02-28,"Snodgrass","w1718","Mechanized",0,"Wed","weekday","no_sled","East River","2","2","2",7.2,0,31,-1,23,23.2,0,0,1,1,-1,-1,0,1
"2271",2018-02-28,"Snodgrass","w1718","Motorized",1,"Wed","weekday","sled","East River","2","2","2",7.2,0,31,-1,23,23.2,0,0,1,1,-1,-1,0,1
"2272",2018-02-28,"Snodgrass","w1718","Hybrid",NA,"Wed","weekday","sled","East River","2","2","2",7.2,0,31,-1,23,23.2,0,0,1,1,-1,-1,0,1
"2273",2018-03-01,"Snodgrass","w1718","Non.motorized",50,"Thu","weekday","no_sled","East River","2","2","2",7.2,0,31,0,24,23.2,-1,0,0,1,-1,-1,-1,0
"2274",2018-03-01,"Snodgrass","w1718","Mechanized",2,"Thu","weekday","no_sled","East River","2","2","2",7.2,0,31,0,24,23.2,-1,0,0,1,-1,-1,-1,0
"2275",2018-03-01,"Snodgrass","w1718","Motorized",1,"Thu","weekday","sled","East River","2","2","2",7.2,0,31,0,24,23.2,-1,0,0,1,-1,-1,-1,0
"2276",2018-03-01,"Snodgrass","w1718","Hybrid",NA,"Thu","weekday","sled","East River","2","2","2",7.2,0,31,0,24,23.2,-1,0,0,1,-1,-1,-1,0
"2277",2018-03-02,"Snodgrass","w1718","Non.motorized",75,"Fri","weekday","no_sled","East River","2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"2278",2018-03-02,"Snodgrass","w1718","Mechanized",1,"Fri","weekday","no_sled","East River","2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"2279",2018-03-02,"Snodgrass","w1718","Motorized",3,"Fri","weekday","sled","East River","2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"2280",2018-03-02,"Snodgrass","w1718","Hybrid",NA,"Fri","weekday","sled","East River","2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"2281",2018-03-03,"Snodgrass","w1718","Non.motorized",156,"Sat","weekend","no_sled","East River","2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"2282",2018-03-03,"Snodgrass","w1718","Mechanized",4,"Sat","weekend","no_sled","East River","2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"2283",2018-03-03,"Snodgrass","w1718","Motorized",5,"Sat","weekend","sled","East River","2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"2284",2018-03-03,"Snodgrass","w1718","Hybrid",NA,"Sat","weekend","sled","East River","2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"2285",2018-03-04,"Snodgrass","w1718","Non.motorized",77,"Sun","weekend","no_sled","East River","2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"2286",2018-03-04,"Snodgrass","w1718","Mechanized",3,"Sun","weekend","no_sled","East River","2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"2287",2018-03-04,"Snodgrass","w1718","Motorized",2,"Sun","weekend","sled","East River","2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"2288",2018-03-04,"Snodgrass","w1718","Hybrid",NA,"Sun","weekend","sled","East River","2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"2289",2018-03-05,"Snodgrass","w1718","Non.motorized",17,"Mon","weekday","no_sled","East River","2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"2290",2018-03-05,"Snodgrass","w1718","Mechanized",0,"Mon","weekday","no_sled","East River","2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"2291",2018-03-05,"Snodgrass","w1718","Motorized",0,"Mon","weekday","sled","East River","2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"2292",2018-03-05,"Snodgrass","w1718","Hybrid",NA,"Mon","weekday","sled","East River","2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"2293",2018-03-06,"Snodgrass","w1718","Non.motorized",50,"Tue","weekday","no_sled","East River","2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"2294",2018-03-06,"Snodgrass","w1718","Mechanized",0,"Tue","weekday","no_sled","East River","2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"2295",2018-03-06,"Snodgrass","w1718","Motorized",5,"Tue","weekday","sled","East River","2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"2296",2018-03-06,"Snodgrass","w1718","Hybrid",NA,"Tue","weekday","sled","East River","2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"2297",2018-03-07,"Snodgrass","w1718","Non.motorized",39,"Wed","weekday","no_sled","East River","2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"2298",2018-03-07,"Snodgrass","w1718","Mechanized",2,"Wed","weekday","no_sled","East River","2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"2299",2018-03-07,"Snodgrass","w1718","Motorized",0,"Wed","weekday","sled","East River","2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"2300",2018-03-07,"Snodgrass","w1718","Hybrid",NA,"Wed","weekday","sled","East River","2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"2301",2018-03-08,"Snodgrass","w1718","Non.motorized",39,"Thu","weekday","no_sled","East River","2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"2302",2018-03-08,"Snodgrass","w1718","Mechanized",0,"Thu","weekday","no_sled","East River","2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"2303",2018-03-08,"Snodgrass","w1718","Motorized",0,"Thu","weekday","sled","East River","2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"2304",2018-03-08,"Snodgrass","w1718","Hybrid",NA,"Thu","weekday","sled","East River","2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"2305",2018-03-09,"Snodgrass","w1718","Non.motorized",50,"Fri","weekday","no_sled","East River","2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"2306",2018-03-09,"Snodgrass","w1718","Mechanized",0,"Fri","weekday","no_sled","East River","2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
