"","date","year","week","weekend","has_sled","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"543",2019-12-19,"w1920","Thu","weekday","no_sled",51,"2","2","1",4.9,0.1,25,-1,21,19.6,-1,-2,-2,4,-2,-4,-6,-2
"544",2019-12-19,"w1920","Thu","weekday","sled",71,"2","2","1",4.9,0.1,25,-1,21,19.6,-1,-2,-2,4,-2,-4,-6,-2
"545",2019-12-20,"w1920","Fri","weekday","no_sled",51,"2","2","1",4.9,0,24,-1,21,20.4,-1,-1,-2,-2,-2,-3,-5,-7
"546",2019-12-20,"w1920","Fri","weekday","sled",94,"2","2","1",4.9,0,24,-1,21,20.4,-1,-1,-2,-2,-2,-3,-5,-7
"547",2019-12-21,"w1920","Sat","weekend","no_sled",108,"2","2","1",4.9,0,24,0,27,20.4,-1,-1,-1,-2,-1,-2,-3,-5
"548",2019-12-21,"w1920","Sat","weekend","sled",122,"2","2","1",4.9,0,24,0,27,20.4,-1,-1,-1,-2,-1,-2,-3,-5
"549",2019-12-22,"w1920","Sun","weekend","no_sled",128,"2","2","1",5,0.1,23,-1,31,21.7,0,-1,-1,-1,-1,-2,-3,-4
"550",2019-12-22,"w1920","Sun","weekend","sled",48,"2","2","1",5,0.1,23,-1,31,21.7,0,-1,-1,-1,-1,-2,-3,-4
"551",2019-12-23,"w1920","Mon","weekday","no_sled",87,"2","1","1",5,0,23,0,34,21.7,-1,0,-1,-1,-1,-1,-2,-3
"552",2019-12-23,"w1920","Mon","weekday","sled",144,"2","1","1",5,0,23,0,34,21.7,-1,0,-1,-1,-1,-1,-2,-3
"553",2019-12-24,"w1920","Tue","weekday","no_sled",107,"2","1","1",5,0,22,-1,30,22.7,0,-1,0,-1,-1,-2,-2,-3
"554",2019-12-24,"w1920","Tue","weekday","sled",157,"2","1","1",5,0,22,-1,30,22.7,0,-1,0,-1,-1,-2,-2,-3
"555",2019-12-25,"w1920","Wed","weekday","no_sled",122,"2","2","2",5,0,23,1,22,21.7,-1,0,-1,0,0,0,-1,-1
"556",2019-12-25,"w1920","Wed","weekday","sled",166,"2","2","2",5,0,23,1,22,21.7,-1,0,-1,0,0,0,-1,-1
"557",2019-12-26,"w1920","Thu","weekday","no_sled",133,"2","2","1",5,0,23,0,17,21.7,1,-1,0,-1,1,0,0,-1
"558",2019-12-26,"w1920","Thu","weekday","sled",239,"2","2","1",5,0,23,0,17,21.7,1,-1,0,-1,1,0,0,-1
"559",2019-12-27,"w1920","Fri","weekday","no_sled",110,"3","3","2",5.1,0.1,24,1,22,21.2,0,1,-1,0,1,2,1,1
"560",2019-12-27,"w1920","Fri","weekday","sled",177,"3","3","2",5.1,0.1,24,1,22,21.2,0,1,-1,0,1,2,1,1
"561",2019-12-28,"w1920","Sat","weekend","no_sled",152,"3","3","2",5.6,0.5,30,6,16,18.7,1,0,1,-1,7,7,8,7
"562",2019-12-28,"w1920","Sat","weekend","sled",174,"3","3","2",5.6,0.5,30,6,16,18.7,1,0,1,-1,7,7,8,7
"563",2019-12-29,"w1920","Sun","weekend","no_sled",136,"3","3","2",5.6,0,29,-1,3,19.3,6,1,0,1,5,6,6,7
"564",2019-12-29,"w1920","Sun","weekend","sled",172,"3","3","2",5.6,0,29,-1,3,19.3,6,1,0,1,5,6,6,7
"565",2019-12-30,"w1920","Mon","weekday","no_sled",94,"3","3","2",5.6,0,28,-1,3,20,-1,6,1,0,-2,4,5,5
"566",2019-12-30,"w1920","Mon","weekday","sled",166,"3","3","2",5.6,0,28,-1,3,20,-1,6,1,0,-2,4,5,5
"567",2019-12-31,"w1920","Tue","weekday","no_sled",81,"2","2","1",5.6,0,28,0,13,20,-1,-1,6,1,-1,-2,4,5
"568",2019-12-31,"w1920","Tue","weekday","sled",186,"2","2","1",5.6,0,28,0,13,20,-1,-1,6,1,-1,-2,4,5
"569",2020-01-01,"w1920","Wed","weekday","no_sled",121,"2","1","1",5.6,0,27,-1,21,20.7,0,-1,-1,6,-1,-2,-3,3
"570",2020-01-01,"w1920","Wed","weekday","sled",97,"2","1","1",5.6,0,27,-1,21,20.7,0,-1,-1,6,-1,-2,-3,3
"571",2020-01-02,"w1920","Thu","weekday","no_sled",76,"3","3","2",5.9,0.3,29,2,16,20.3,-1,0,-1,-1,1,1,0,-1
"572",2020-01-02,"w1920","Thu","weekday","sled",144,"3","3","2",5.9,0.3,29,2,16,20.3,-1,0,-1,-1,1,1,0,-1
"573",2020-01-03,"w1920","Fri","weekday","no_sled",116,"3","2","1",5.9,0,31,2,19,19,2,-1,0,-1,4,3,3,2
"574",2020-01-03,"w1920","Fri","weekday","sled",150,"3","2","1",5.9,0,31,2,19,19,2,-1,0,-1,4,3,3,2
"575",2020-01-04,"w1920","Sat","weekend","no_sled",110,"2","2","1",5.9,0,30,-1,26,19.7,2,2,-1,0,1,3,2,2
"576",2020-01-04,"w1920","Sat","weekend","sled",106,"2","2","1",5.9,0,30,-1,26,19.7,2,2,-1,0,1,3,2,2
"577",2020-01-05,"w1920","Sun","weekend","no_sled",75,"2","2","1",5.9,0,28,-2,23,21.1,-1,2,2,-1,-3,-1,1,0
"578",2020-01-05,"w1920","Sun","weekend","sled",35,"2","2","1",5.9,0,28,-2,23,21.1,-1,2,2,-1,-3,-1,1,0
"579",2020-01-06,"w1920","Mon","weekday","no_sled",54,"2","2","1",5.9,0,28,0,15,21.1,-2,-1,2,2,-2,-3,-1,1
"580",2020-01-06,"w1920","Mon","weekday","sled",6,"2","2","1",5.9,0,28,0,15,21.1,-2,-1,2,2,-2,-3,-1,1
"581",2020-01-07,"w1920","Tue","weekday","no_sled",42,"2","1","1",5.9,0,28,0,22,21.1,0,-2,-1,2,0,-2,-3,-1
"582",2020-01-07,"w1920","Tue","weekday","sled",3,"2","1","1",5.9,0,28,0,22,21.1,0,-2,-1,2,0,-2,-3,-1
"583",2020-01-08,"w1920","Wed","weekday","no_sled",46,"2","1","1",6,0.1,28,0,23,21.4,0,0,-2,-1,0,0,-2,-3
"584",2020-01-08,"w1920","Wed","weekday","sled",0,"2","1","1",6,0.1,28,0,23,21.4,0,0,-2,-1,0,0,-2,-3
"585",2020-01-09,"w1920","Thu","weekday","no_sled",40,"2","1","1",6,0,27,-1,17,22.2,0,0,0,-2,-1,-1,-1,-3
"586",2020-01-09,"w1920","Thu","weekday","sled",1,"2","1","1",6,0,27,-1,17,22.2,0,0,0,-2,-1,-1,-1,-3
"587",2020-01-10,"w1920","Fri","weekday","no_sled",57,"2","1","1",6,0,29,2,11,20.7,-1,0,0,0,1,1,1,1
"588",2020-01-10,"w1920","Fri","weekday","sled",5,"2","1","1",6,0,29,2,11,20.7,-1,0,0,0,1,1,1,1
"589",2020-01-11,"w1920","Sat","weekend","no_sled",71,"2","1","1",6,0,29,0,12,20.7,2,-1,0,0,2,1,1,1
"590",2020-01-11,"w1920","Sat","weekend","sled",26,"2","1","1",6,0,29,0,12,20.7,2,-1,0,0,2,1,1,1
"591",2020-01-12,"w1920","Sun","weekend","no_sled",169,"2","1","1",6.1,0.1,29,0,13,21,0,2,-1,0,0,2,1,1
"592",2020-01-12,"w1920","Sun","weekend","sled",68,"2","1","1",6.1,0.1,29,0,13,21,0,2,-1,0,0,2,1,1
"593",2020-01-13,"w1920","Mon","weekday","no_sled",12,"2","2","1",6.2,0.1,29,0,16,21.4,0,0,2,-1,0,0,2,1
"594",2020-01-13,"w1920","Mon","weekday","sled",40,"2","2","1",6.2,0.1,29,0,16,21.4,0,0,2,-1,0,0,2,1
"595",2020-01-14,"w1920","Tue","weekday","no_sled",102,"3","2","1",6.6,0.4,34,5,23,19.4,0,0,0,2,5,5,5,7
"596",2020-01-14,"w1920","Tue","weekday","sled",43,"3","2","1",6.6,0.4,34,5,23,19.4,0,0,0,2,5,5,5,7
"597",2020-01-15,"w1920","Wed","weekday","no_sled",98,"3","2","1",6.7,0.1,32,-2,23,20.9,5,0,0,0,3,3,3,3
"598",2020-01-15,"w1920","Wed","weekday","sled",37,"3","2","1",6.7,0.1,32,-2,23,20.9,5,0,0,0,3,3,3,3
"599",2020-01-16,"w1920","Thu","weekday","no_sled",68,"2","2","1",6.7,0,31,-1,28,21.6,-2,5,0,0,-3,2,2,2
"600",2020-01-16,"w1920","Thu","weekday","sled",51,"2","2","1",6.7,0,31,-1,28,21.6,-2,5,0,0,-3,2,2,2
"601",2020-01-17,"w1920","Fri","weekday","no_sled",34,"2","2","1",6.8,0.1,29,-2,19,23.4,-1,-2,5,0,-3,-5,0,0
"602",2020-01-17,"w1920","Fri","weekday","sled",6,"2","2","1",6.8,0.1,29,-2,19,23.4,-1,-2,5,0,-3,-5,0,0
"603",2020-01-18,"w1920","Sat","weekend","no_sled",125,"2","2","2",7,0.2,34,5,16,20.6,-2,-1,-2,5,3,2,0,5
"604",2020-01-18,"w1920","Sat","weekend","sled",32,"2","2","2",7,0.2,34,5,16,20.6,-2,-1,-2,5,3,2,0,5
"605",2020-01-19,"w1920","Sun","weekend","no_sled",138,"2","2","1",7,0,33,-1,21,21.2,5,-2,-1,-2,4,2,1,-1
"606",2020-01-19,"w1920","Sun","weekend","sled",70,"2","2","1",7,0,33,-1,21,21.2,5,-2,-1,-2,4,2,1,-1
"607",2020-01-20,"w1920","Mon","weekday","no_sled",80,"2","2","1",7.1,0.1,32,-1,25,22.2,-1,5,-2,-1,-2,3,1,0
"608",2020-01-20,"w1920","Mon","weekday","sled",57,"2","2","1",7.1,0.1,32,-1,25,22.2,-1,5,-2,-1,-2,3,1,0
"609",2020-01-21,"w1920","Tue","weekday","no_sled",49,"2","2","1",7.1,0,31,-1,28,22.9,-1,-1,5,-2,-2,-3,2,0
"610",2020-01-21,"w1920","Tue","weekday","sled",33,"2","2","1",7.1,0,31,-1,28,22.9,-1,-1,5,-2,-2,-3,2,0
"611",2020-01-22,"w1920","Wed","weekday","no_sled",71,"2","2","2",7.3,0.2,32,1,25,22.8,-1,-1,-1,5,0,-1,-2,3
"612",2020-01-22,"w1920","Wed","weekday","sled",53,"2","2","2",7.3,0.2,32,1,25,22.8,-1,-1,-1,5,0,-1,-2,3
"613",2020-01-23,"w1920","Thu","weekday","no_sled",69,"3","2","2",7.3,0,34,2,23,21.5,1,-1,-1,-1,3,2,1,0
"614",2020-01-23,"w1920","Thu","weekday","sled",45,"3","2","2",7.3,0,34,2,23,21.5,1,-1,-1,-1,3,2,1,0
"615",2020-01-24,"w1920","Fri","weekday","no_sled",139,"2","2","1",7.3,0,33,-1,23,22.1,2,1,-1,-1,1,2,1,0
"616",2020-01-24,"w1920","Fri","weekday","sled",60,"2","2","1",7.3,0,33,-1,23,22.1,2,1,-1,-1,1,2,1,0
"617",2020-01-25,"w1920","Sat","weekend","no_sled",183,"2","2","1",7.4,0.1,32,-1,25,23.1,-1,2,1,-1,-2,0,1,0
"618",2020-01-25,"w1920","Sat","weekend","sled",89,"2","2","1",7.4,0.1,32,-1,25,23.1,-1,2,1,-1,-2,0,1,0
"619",2020-01-26,"w1920","Sun","weekend","no_sled",171,"2","1","1",7.4,0,32,0,28,23.1,-1,-1,2,1,-1,-2,0,1
"620",2020-01-26,"w1920","Sun","weekend","sled",79,"2","1","1",7.4,0,32,0,28,23.1,-1,-1,2,1,-1,-2,0,1
"621",2020-01-27,"w1920","Mon","weekday","no_sled",61,"2","1","1",7.4,0,32,0,24,23.1,0,-1,-1,2,0,-1,-2,0
"622",2020-01-27,"w1920","Mon","weekday","sled",34,"2","1","1",7.4,0,32,0,24,23.1,0,-1,-1,2,0,-1,-2,0
"623",2020-01-28,"w1920","Tue","weekday","no_sled",103,"3","2","2",7.4,0,32,0,19,23.1,0,0,-1,-1,0,0,-1,-2
"624",2020-01-28,"w1920","Tue","weekday","sled",65,"3","2","2",7.4,0,32,0,19,23.1,0,0,-1,-1,0,0,-1,-2
"625",2020-01-29,"w1920","Wed","weekday","no_sled",73,"2","2","1",7.4,0,31,-1,20,23.9,0,0,0,-1,-1,-1,-1,-2
"626",2020-01-29,"w1920","Wed","weekday","sled",65,"2","2","1",7.4,0,31,-1,20,23.9,0,0,0,-1,-1,-1,-1,-2
"627",2020-01-30,"w1920","Thu","weekday","no_sled",85,"2","2","1",7.4,0,31,0,17,23.9,-1,0,0,0,-1,-1,-1,-1
"628",2020-01-30,"w1920","Thu","weekday","sled",86,"2","2","1",7.4,0,31,0,17,23.9,-1,0,0,0,-1,-1,-1,-1
"629",2020-01-31,"w1920","Fri","weekday","no_sled",175,"2","1","1",7.4,0,31,0,20,23.9,0,-1,0,0,0,-1,-1,-1
"630",2020-01-31,"w1920","Fri","weekday","sled",73,"2","1","1",7.4,0,31,0,20,23.9,0,-1,0,0,0,-1,-1,-1
"631",2020-02-01,"w1920","Sat","weekend","no_sled",322,"2","1","1",7.4,0,31,0,28,23.9,0,0,-1,0,0,0,-1,-1
"632",2020-02-01,"w1920","Sat","weekend","sled",149,"2","1","1",7.4,0,31,0,28,23.9,0,0,-1,0,0,0,-1,-1
"633",2020-02-02,"w1920","Sun","weekend","no_sled",324,"1","1","1",7.4,0,31,0,33,23.9,0,0,0,-1,0,0,0,-1
"634",2020-02-02,"w1920","Sun","weekend","sled",121,"1","1","1",7.4,0,31,0,33,23.9,0,0,0,-1,0,0,0,-1
"635",2020-02-03,"w1920","Mon","weekday","no_sled",69,"2","2","1",7.4,0,31,0,24,23.9,0,0,0,0,0,0,0,0
"636",2020-02-03,"w1920","Mon","weekday","sled",66,"2","2","1",7.4,0,31,0,24,23.9,0,0,0,0,0,0,0,0
"637",2020-02-04,"w1920","Tue","weekday","no_sled",54,"2","2","2",7.4,0,33,2,5,22.4,0,0,0,0,2,2,2,2
"638",2020-02-04,"w1920","Tue","weekday","sled",40,"2","2","2",7.4,0,33,2,5,22.4,0,0,0,0,2,2,2,2
"639",2020-02-05,"w1920","Wed","weekday","no_sled",47,"2","2","1",7.4,0,33,0,2,22.4,2,0,0,0,2,2,2,2
"640",2020-02-05,"w1920","Wed","weekday","sled",63,"2","2","1",7.4,0,33,0,2,22.4,2,0,0,0,2,2,2,2
"641",2020-02-06,"w1920","Thu","weekday","no_sled",41,"2","2","1",7.5,0.1,32,-1,16,23.4,0,2,0,0,-1,1,1,1
"642",2020-02-06,"w1920","Thu","weekday","sled",44,"2","2","1",7.5,0.1,32,-1,16,23.4,0,2,0,0,-1,1,1,1
"643",2020-02-07,"w1920","Fri","weekday","no_sled",9,"3","3","3",7.9,0.4,37,5,26,21.4,-1,0,2,0,4,4,6,6
"644",2020-02-07,"w1920","Fri","weekday","sled",3,"3","3","3",7.9,0.4,37,5,26,21.4,-1,0,2,0,4,4,6,6
"645",2020-02-08,"w1920","Sat","weekend","no_sled",96,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"646",2020-02-08,"w1920","Sat","weekend","sled",24,"3","3","2",8.3,0.4,39,2,30,21.3,5,-1,0,2,7,6,6,8
"647",2020-02-09,"w1920","Sun","weekend","no_sled",128,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"648",2020-02-09,"w1920","Sun","weekend","sled",76,"3","2","2",8.4,0.1,38,-1,26,22.1,2,5,-1,0,1,6,5,5
"649",2020-02-10,"w1920","Mon","weekday","no_sled",87,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"650",2020-02-10,"w1920","Mon","weekday","sled",31,"2","2","1",8.4,0,38,0,22,22.1,-1,2,5,-1,-1,1,6,5
"651",2020-02-11,"w1920","Tue","weekday","no_sled",72,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"652",2020-02-11,"w1920","Tue","weekday","sled",62,"2","2","2",8.5,0.1,40,2,16,21.2,0,-1,2,5,2,1,3,8
"653",2020-02-12,"w1920","Wed","weekday","no_sled",96,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"654",2020-02-12,"w1920","Wed","weekday","sled",37,"2","2","2",8.5,0,39,-1,15,21.8,2,0,-1,2,1,1,0,2
"655",2020-02-13,"w1920","Thu","weekday","no_sled",62,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"656",2020-02-13,"w1920","Thu","weekday","sled",36,"2","2","1",8.5,0,39,0,18,21.8,-1,2,0,-1,-1,1,1,0
"657",2020-02-14,"w1920","Fri","weekday","no_sled",154,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"658",2020-02-14,"w1920","Fri","weekday","sled",54,"2","1","1",8.6,0.1,38,-1,24,22.6,0,-1,2,0,-1,-2,0,0
"659",2020-02-15,"w1920","Sat","weekend","no_sled",310,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"660",2020-02-15,"w1920","Sat","weekend","sled",70,"1","1","1",8.6,0,38,0,26,22.6,-1,0,-1,2,-1,-1,-2,0
"661",2020-02-16,"w1920","Sun","weekend","no_sled",190,"1","1","1",8.8,0.2,37,-1,26,23.8,0,-1,0,-1,-1,-2,-2,-3
"662",2020-02-16,"w1920","Sun","weekend","sled",58,"1","1","1",8.8,0.2,37,-1,26,23.8,0,-1,0,-1,-1,-2,-2,-3
"663",2020-02-17,"w1920","Mon","weekday","no_sled",154,"2","1","1",9.2,0.4,43,6,25,21.4,-1,0,-1,0,5,5,4,4
"664",2020-02-17,"w1920","Mon","weekday","sled",17,"2","1","1",9.2,0.4,43,6,25,21.4,-1,0,-1,0,5,5,4,4
"665",2020-02-18,"w1920","Tue","weekday","no_sled",120,"1","1","1",9.3,0.1,42,-1,18,22.1,6,-1,0,-1,5,4,4,3
"666",2020-02-18,"w1920","Tue","weekday","sled",33,"1","1","1",9.3,0.1,42,-1,18,22.1,6,-1,0,-1,5,4,4,3
"667",2020-02-19,"w1920","Wed","weekday","no_sled",137,"1","1","1",9.3,0,41,-1,22,22.7,-1,6,-1,0,-2,4,3,3
"668",2020-02-19,"w1920","Wed","weekday","sled",50,"1","1","1",9.3,0,41,-1,22,22.7,-1,6,-1,0,-2,4,3,3
"669",2020-02-20,"w1920","Thu","weekday","no_sled",162,"1","1","1",9.3,0,41,0,18,22.7,-1,-1,6,-1,-1,-2,4,3
"670",2020-02-20,"w1920","Thu","weekday","sled",54,"1","1","1",9.3,0,41,0,18,22.7,-1,-1,6,-1,-1,-2,4,3
"671",2020-02-21,"w1920","Fri","weekday","no_sled",201,"1","1","1",9.3,0,40,-1,26,23.2,0,-1,-1,6,-1,-2,-3,3
"672",2020-02-21,"w1920","Fri","weekday","sled",103,"1","1","1",9.3,0,40,-1,26,23.2,0,-1,-1,6,-1,-2,-3,3
"673",2020-02-22,"w1920","Sat","weekend","no_sled",277,"1","1","1",9.4,0.1,39,-1,32,24.1,-1,0,-1,-1,-2,-2,-3,-4
"674",2020-02-22,"w1920","Sat","weekend","sled",114,"1","1","1",9.4,0.1,39,-1,32,24.1,-1,0,-1,-1,-2,-2,-3,-4
"675",2020-02-23,"w1920","Sun","weekend","no_sled",236,"2","2","2",9.5,0.1,40,1,27,23.8,-1,-1,0,-1,0,-1,-1,-2
"676",2020-02-23,"w1920","Sun","weekend","sled",33,"2","2","2",9.5,0.1,40,1,27,23.8,-1,-1,0,-1,0,-1,-1,-2
"677",2020-02-24,"w1920","Mon","weekday","no_sled",32,"3","3","2",9.8,0.3,43,3,17,22.8,1,-1,-1,0,4,3,2,2
"678",2020-02-24,"w1920","Mon","weekday","sled",17,"3","3","2",9.8,0.3,43,3,17,22.8,1,-1,-1,0,4,3,2,2
"679",2020-02-25,"w1920","Tue","weekday","no_sled",120,"2","2","1",9.8,0,43,0,8,22.8,3,1,-1,-1,3,4,3,2
"680",2020-02-25,"w1920","Tue","weekday","sled",48,"2","2","1",9.8,0,43,0,8,22.8,3,1,-1,-1,3,4,3,2
"681",2020-02-26,"w1920","Wed","weekday","no_sled",102,"2","2","1",9.8,0,42,-1,15,23.3,0,3,1,-1,-1,2,3,2
"682",2020-02-26,"w1920","Wed","weekday","sled",65,"2","2","1",9.8,0,42,-1,15,23.3,0,3,1,-1,-1,2,3,2
"683",2020-02-27,"w1920","Thu","weekday","no_sled",202,"2","2","1",9.9,0.1,41,-1,25,24.1,-1,0,3,1,-2,-2,1,2
"684",2020-02-27,"w1920","Thu","weekday","sled",87,"2","2","1",9.9,0.1,41,-1,25,24.1,-1,0,3,1,-2,-2,1,2
"685",2020-02-28,"w1920","Fri","weekday","no_sled",198,"2","1","1",9.9,0,41,0,28,24.1,-1,-1,0,3,-1,-2,-2,1
"686",2020-02-28,"w1920","Fri","weekday","sled",113,"2","1","1",9.9,0,41,0,28,24.1,-1,-1,0,3,-1,-2,-2,1
"687",2020-02-29,"w1920","Sat","weekend","no_sled",381,"1","1","1",9.9,0,40,-1,29,24.8,0,-1,-1,0,-1,-2,-3,-3
"688",2020-02-29,"w1920","Sat","weekend","sled",192,"1","1","1",9.9,0,40,-1,29,24.8,0,-1,-1,0,-1,-2,-3,-3
"689",2020-03-01,"w1920","Sun","weekend","no_sled",210,"1","1","1",10,0.1,40,0,28,25,-1,0,-1,-1,-1,-1,-2,-3
"690",2020-03-01,"w1920","Sun","weekend","sled",108,"1","1","1",10,0.1,40,0,28,25,-1,0,-1,-1,-1,-1,-2,-3
"691",2020-03-02,"w1920","Mon","weekday","no_sled",96,"2","2","1",10.4,0.4,45,5,25,23.1,0,-1,0,-1,5,4,4,3
"692",2020-03-02,"w1920","Mon","weekday","sled",68,"2","2","1",10.4,0.4,45,5,25,23.1,0,-1,0,-1,5,4,4,3
"693",2020-03-03,"w1920","Tue","weekday","no_sled",60,"2","1","1",10.9,0.5,50,5,25,21.8,5,0,-1,0,10,10,9,9
"694",2020-03-03,"w1920","Tue","weekday","sled",25,"2","1","1",10.9,0.5,50,5,25,21.8,5,0,-1,0,10,10,9,9
"695",2020-03-04,"w1920","Wed","weekday","no_sled",91,"2","1","1",10.9,0,48,-2,29,22.7,5,5,0,-1,3,8,8,7
"696",2020-03-04,"w1920","Wed","weekday","sled",22,"2","1","1",10.9,0,48,-2,29,22.7,5,5,0,-1,3,8,8,7
"697",2020-03-05,"w1920","Thu","weekday","no_sled",109,"2","1","1",10.9,0,46,-2,32,23.7,-2,5,5,0,-4,1,6,6
"698",2020-03-05,"w1920","Thu","weekday","sled",93,"2","1","1",10.9,0,46,-2,32,23.7,-2,5,5,0,-4,1,6,6
"699",2020-03-06,"w1920","Fri","weekday","no_sled",128,"1","1","1",10.9,0,45,-1,34,24.2,-2,-2,5,5,-3,-5,0,5
"700",2020-03-06,"w1920","Fri","weekday","sled",99,"1","1","1",10.9,0,45,-1,34,24.2,-2,-2,5,5,-3,-5,0,5
"701",2020-03-07,"w1920","Sat","weekend","no_sled",232,"1","1","2",10.9,0,44,-1,35,24.8,-1,-2,-2,5,-2,-4,-6,-1
"702",2020-03-07,"w1920","Sat","weekend","sled",117,"1","1","2",10.9,0,44,-1,35,24.8,-1,-2,-2,5,-2,-4,-6,-1
"703",2020-03-08,"w1920","Sun","weekend","no_sled",193,"1","1","1",11,0.1,43,-1,33,25.6,-1,-1,-2,-2,-2,-3,-5,-7
"704",2020-03-08,"w1920","Sun","weekend","sled",73,"1","1","1",11,0.1,43,-1,33,25.6,-1,-1,-2,-2,-2,-3,-5,-7
"705",2020-03-09,"w1920","Mon","weekday","no_sled",94,"1","1","1",11.1,0.1,42,-1,31,26.4,-1,-1,-1,-2,-2,-3,-4,-6
"706",2020-03-09,"w1920","Mon","weekday","sled",67,"1","1","1",11.1,0.1,42,-1,31,26.4,-1,-1,-1,-2,-2,-3,-4,-6
"707",2020-03-10,"w1920","Tue","weekday","no_sled",80,"1","1","2",11.2,0.1,44,2,31,25.5,-1,-1,-1,-1,1,0,-1,-2
"708",2020-03-10,"w1920","Tue","weekday","sled",121,"1","1","2",11.2,0.1,44,2,31,25.5,-1,-1,-1,-1,1,0,-1,-2
"709",2020-03-11,"w1920","Wed","weekday","no_sled",93,"2","2","1",11.2,0,44,0,32,25.5,2,-1,-1,-1,2,1,0,-1
"710",2020-03-11,"w1920","Wed","weekday","sled",150,"2","2","1",11.2,0,44,0,32,25.5,2,-1,-1,-1,2,1,0,-1
"711",2020-03-12,"w1920","Thu","weekday","no_sled",96,"2","2","2",11.4,0.2,42,-2,35,27.1,0,2,-1,-1,-2,0,-1,-2
"712",2020-03-12,"w1920","Thu","weekday","sled",136,"2","2","2",11.4,0.2,42,-2,35,27.1,0,2,-1,-1,-2,0,-1,-2
"713",2020-03-13,"w1920","Fri","weekday","no_sled",57,"3","3","2",11.5,0.1,44,2,31,26.1,-2,0,2,-1,0,0,2,1
"714",2020-03-13,"w1920","Fri","weekday","sled",89,"3","3","2",11.5,0.1,44,2,31,26.1,-2,0,2,-1,0,0,2,1
"715",2020-03-14,"w1920","Sat","weekend","no_sled",187,"3","3","3",11.7,0.2,44,0,31,26.6,2,-2,0,2,2,0,0,2
"716",2020-03-14,"w1920","Sat","weekend","sled",68,"3","3","3",11.7,0.2,44,0,31,26.6,2,-2,0,2,2,0,0,2
"717",2020-03-15,"w1920","Sun","weekend","no_sled",353,"2","2","2",11.7,0,45,1,33,26,0,2,-2,0,1,3,1,1
"718",2020-03-15,"w1920","Sun","weekend","sled",132,"2","2","2",11.7,0,45,1,33,26,0,2,-2,0,1,3,1,1
"719",2020-03-16,"w1920","Mon","weekday","no_sled",226,"2","2","2",11.7,0,45,0,35,26,1,0,2,-2,1,1,3,1
"720",2020-03-16,"w1920","Mon","weekday","sled",216,"2","2","2",11.7,0,45,0,35,26,1,0,2,-2,1,1,3,1
"721",2020-03-17,"w1920","Tue","weekday","no_sled",83,"2","2","2",11.7,0,44,-1,36,26.6,0,1,0,2,-1,0,0,2
"722",2020-03-17,"w1920","Tue","weekday","sled",195,"2","2","2",11.7,0,44,-1,36,26.6,0,1,0,2,-1,0,0,2
"723",2020-03-18,"w1920","Wed","weekday","no_sled",69,"2","2","2",11.7,0,43,-1,33,27.2,-1,0,1,0,-2,-2,-1,-1
"724",2020-03-18,"w1920","Wed","weekday","sled",84,"2","2","2",11.7,0,43,-1,33,27.2,-1,0,1,0,-2,-2,-1,-1
"725",2020-03-19,"w1920","Thu","weekday","no_sled",50,"3","3","3",11.8,0.1,43,0,27,27.4,-1,-1,0,1,-1,-2,-2,-1
"726",2020-03-19,"w1920","Thu","weekday","sled",48,"3","3","3",11.8,0.1,43,0,27,27.4,-1,-1,0,1,-1,-2,-2,-1
"727",2020-03-20,"w1920","Fri","weekday","no_sled",99,"3","3","2",12.7,0.9,52,9,26,24.4,0,-1,-1,0,9,8,7,7
"728",2020-03-20,"w1920","Fri","weekday","sled",76,"3","3","2",12.7,0.9,52,9,26,24.4,0,-1,-1,0,9,8,7,7
"729",2020-03-21,"w1920","Sat","weekend","no_sled",209,"3","3","2",12.8,0.1,54,2,26,23.7,9,0,-1,-1,11,11,10,9
"730",2020-03-21,"w1920","Sat","weekend","sled",108,"3","3","2",12.8,0.1,54,2,26,23.7,9,0,-1,-1,11,11,10,9
"731",2020-03-22,"w1920","Sun","weekend","no_sled",158,"2","2","2",13,0.2,53,-1,28,24.5,2,9,0,-1,1,10,10,9
"732",2020-03-22,"w1920","Sun","weekend","sled",79,"2","2","2",13,0.2,53,-1,28,24.5,2,9,0,-1,1,10,10,9
"733",2020-03-23,"w1920","Mon","weekday","no_sled",71,"2","2","2",13,0,53,0,28,24.5,-1,2,9,0,-1,1,10,10
"734",2020-03-23,"w1920","Mon","weekday","sled",63,"2","2","2",13,0,53,0,28,24.5,-1,2,9,0,-1,1,10,10
