"","date","modality","year","week","weekend","has_sled","Zone","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"1241",2018-03-02,"Mechanized","w1718","Fri","weekday","no_sled","East River",5,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1242",2018-03-02,"Mechanized","w1718","Fri","weekday","no_sled","Brush/Cement",2,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1243",2018-03-02,"Hybrid","w1718","Fri","weekday","sled","Kebler",5,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1244",2018-03-02,"Hybrid","w1718","Fri","weekday","sled","Slate River Rd",5,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1245",2018-03-02,"Hybrid","w1718","Fri","weekday","sled","Washington Gulch",6,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1246",2018-03-02,"Hybrid","w1718","Fri","weekday","sled","East River",0,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1247",2018-03-02,"Hybrid","w1718","Fri","weekday","sled","Brush/Cement",0,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1248",2018-03-02,"Motorized","w1718","Fri","weekday","sled","Kebler",62,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1249",2018-03-02,"Motorized","w1718","Fri","weekday","sled","Slate River Rd",5,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1250",2018-03-02,"Motorized","w1718","Fri","weekday","sled","Washington Gulch",11,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1251",2018-03-02,"Motorized","w1718","Fri","weekday","sled","East River",5,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1252",2018-03-02,"Motorized","w1718","Fri","weekday","sled","Brush/Cement",12,"2","2","1",7.2,0,31,0,30,23.2,0,-1,0,0,0,-1,-1,-1
"1253",2018-03-03,"Non.motorized","w1718","Sat","weekend","no_sled","Kebler",12,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1254",2018-03-03,"Non.motorized","w1718","Sat","weekend","no_sled","Slate River Rd",44,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1255",2018-03-03,"Non.motorized","w1718","Sat","weekend","no_sled","Washington Gulch",103,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1256",2018-03-03,"Non.motorized","w1718","Sat","weekend","no_sled","East River",224,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1257",2018-03-03,"Non.motorized","w1718","Sat","weekend","no_sled","Brush/Cement",85,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1258",2018-03-03,"Mechanized","w1718","Sat","weekend","no_sled","Kebler",0,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1259",2018-03-03,"Mechanized","w1718","Sat","weekend","no_sled","Slate River Rd",1,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1260",2018-03-03,"Mechanized","w1718","Sat","weekend","no_sled","Washington Gulch",0,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1261",2018-03-03,"Mechanized","w1718","Sat","weekend","no_sled","East River",9,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1262",2018-03-03,"Mechanized","w1718","Sat","weekend","no_sled","Brush/Cement",1,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1263",2018-03-03,"Hybrid","w1718","Sat","weekend","sled","Kebler",23,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1264",2018-03-03,"Hybrid","w1718","Sat","weekend","sled","Slate River Rd",11,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1265",2018-03-03,"Hybrid","w1718","Sat","weekend","sled","Washington Gulch",5,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1266",2018-03-03,"Hybrid","w1718","Sat","weekend","sled","East River",0,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1267",2018-03-03,"Hybrid","w1718","Sat","weekend","sled","Brush/Cement",0,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1268",2018-03-03,"Motorized","w1718","Sat","weekend","sled","Kebler",102,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1269",2018-03-03,"Motorized","w1718","Sat","weekend","sled","Slate River Rd",11,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1270",2018-03-03,"Motorized","w1718","Sat","weekend","sled","Washington Gulch",21,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1271",2018-03-03,"Motorized","w1718","Sat","weekend","sled","East River",6,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1272",2018-03-03,"Motorized","w1718","Sat","weekend","sled","Brush/Cement",7,"2","2","1",7.3,0.1,30,-1,34,24.3,0,0,-1,0,-1,-1,-2,-2
"1273",2018-03-04,"Non.motorized","w1718","Sun","weekend","no_sled","Kebler",0,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1274",2018-03-04,"Non.motorized","w1718","Sun","weekend","no_sled","Slate River Rd",35,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1275",2018-03-04,"Non.motorized","w1718","Sun","weekend","no_sled","Washington Gulch",39,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1276",2018-03-04,"Non.motorized","w1718","Sun","weekend","no_sled","East River",77,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1277",2018-03-04,"Non.motorized","w1718","Sun","weekend","no_sled","Brush/Cement",73,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1278",2018-03-04,"Mechanized","w1718","Sun","weekend","no_sled","Kebler",1,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1279",2018-03-04,"Mechanized","w1718","Sun","weekend","no_sled","Slate River Rd",1,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1280",2018-03-04,"Mechanized","w1718","Sun","weekend","no_sled","Washington Gulch",2,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1281",2018-03-04,"Mechanized","w1718","Sun","weekend","no_sled","East River",3,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1282",2018-03-04,"Mechanized","w1718","Sun","weekend","no_sled","Brush/Cement",2,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1283",2018-03-04,"Hybrid","w1718","Sun","weekend","sled","Kebler",9,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1284",2018-03-04,"Hybrid","w1718","Sun","weekend","sled","Slate River Rd",13,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1285",2018-03-04,"Hybrid","w1718","Sun","weekend","sled","Washington Gulch",0,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1286",2018-03-04,"Hybrid","w1718","Sun","weekend","sled","East River",0,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1287",2018-03-04,"Hybrid","w1718","Sun","weekend","sled","Brush/Cement",0,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1288",2018-03-04,"Motorized","w1718","Sun","weekend","sled","Kebler",55,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1289",2018-03-04,"Motorized","w1718","Sun","weekend","sled","Slate River Rd",13,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1290",2018-03-04,"Motorized","w1718","Sun","weekend","sled","Washington Gulch",6,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1291",2018-03-04,"Motorized","w1718","Sun","weekend","sled","East River",2,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1292",2018-03-04,"Motorized","w1718","Sun","weekend","sled","Brush/Cement",5,"2","2","1",7.3,0,29,-1,24,25.2,-1,0,0,-1,-2,-2,-2,-3
"1293",2018-03-05,"Non.motorized","w1718","Mon","weekday","no_sled","Kebler",5,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1294",2018-03-05,"Non.motorized","w1718","Mon","weekday","no_sled","Slate River Rd",14,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1295",2018-03-05,"Non.motorized","w1718","Mon","weekday","no_sled","Washington Gulch",10,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1296",2018-03-05,"Non.motorized","w1718","Mon","weekday","no_sled","East River",17,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1297",2018-03-05,"Non.motorized","w1718","Mon","weekday","no_sled","Brush/Cement",23,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1298",2018-03-05,"Mechanized","w1718","Mon","weekday","no_sled","Kebler",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1299",2018-03-05,"Mechanized","w1718","Mon","weekday","no_sled","Slate River Rd",3,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1300",2018-03-05,"Mechanized","w1718","Mon","weekday","no_sled","Washington Gulch",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1301",2018-03-05,"Mechanized","w1718","Mon","weekday","no_sled","East River",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1302",2018-03-05,"Mechanized","w1718","Mon","weekday","no_sled","Brush/Cement",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1303",2018-03-05,"Hybrid","w1718","Mon","weekday","sled","Kebler",3,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1304",2018-03-05,"Hybrid","w1718","Mon","weekday","sled","Slate River Rd",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1305",2018-03-05,"Hybrid","w1718","Mon","weekday","sled","Washington Gulch",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1306",2018-03-05,"Hybrid","w1718","Mon","weekday","sled","East River",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1307",2018-03-05,"Hybrid","w1718","Mon","weekday","sled","Brush/Cement",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1308",2018-03-05,"Motorized","w1718","Mon","weekday","sled","Kebler",60,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1309",2018-03-05,"Motorized","w1718","Mon","weekday","sled","Slate River Rd",2,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1310",2018-03-05,"Motorized","w1718","Mon","weekday","sled","Washington Gulch",5,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1311",2018-03-05,"Motorized","w1718","Mon","weekday","sled","East River",0,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1312",2018-03-05,"Motorized","w1718","Mon","weekday","sled","Brush/Cement",9,"2","2","1",7.3,0,31,2,13,23.5,-1,-1,0,0,1,0,0,0
"1313",2018-03-06,"Non.motorized","w1718","Tue","weekday","no_sled","Kebler",0,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1314",2018-03-06,"Non.motorized","w1718","Tue","weekday","no_sled","Slate River Rd",9,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1315",2018-03-06,"Non.motorized","w1718","Tue","weekday","no_sled","Washington Gulch",17,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1316",2018-03-06,"Non.motorized","w1718","Tue","weekday","no_sled","East River",50,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1317",2018-03-06,"Non.motorized","w1718","Tue","weekday","no_sled","Brush/Cement",29,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1318",2018-03-06,"Mechanized","w1718","Tue","weekday","no_sled","Kebler",0,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1319",2018-03-06,"Mechanized","w1718","Tue","weekday","no_sled","Slate River Rd",0,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1320",2018-03-06,"Mechanized","w1718","Tue","weekday","no_sled","Washington Gulch",0,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1321",2018-03-06,"Mechanized","w1718","Tue","weekday","no_sled","East River",0,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1322",2018-03-06,"Mechanized","w1718","Tue","weekday","no_sled","Brush/Cement",1,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1323",2018-03-06,"Hybrid","w1718","Tue","weekday","sled","Kebler",6,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1324",2018-03-06,"Hybrid","w1718","Tue","weekday","sled","Slate River Rd",4,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1325",2018-03-06,"Hybrid","w1718","Tue","weekday","sled","Washington Gulch",6,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1326",2018-03-06,"Hybrid","w1718","Tue","weekday","sled","East River",0,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1327",2018-03-06,"Hybrid","w1718","Tue","weekday","sled","Brush/Cement",0,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1328",2018-03-06,"Motorized","w1718","Tue","weekday","sled","Kebler",68,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1329",2018-03-06,"Motorized","w1718","Tue","weekday","sled","Slate River Rd",6,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1330",2018-03-06,"Motorized","w1718","Tue","weekday","sled","Washington Gulch",10,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1331",2018-03-06,"Motorized","w1718","Tue","weekday","sled","East River",5,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1332",2018-03-06,"Motorized","w1718","Tue","weekday","sled","Brush/Cement",7,"2","2","1",7.3,0,31,0,19,23.5,2,-1,-1,0,2,1,0,0
"1333",2018-03-07,"Non.motorized","w1718","Wed","weekday","no_sled","Kebler",6,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1334",2018-03-07,"Non.motorized","w1718","Wed","weekday","no_sled","Slate River Rd",16,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1335",2018-03-07,"Non.motorized","w1718","Wed","weekday","no_sled","Washington Gulch",22,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1336",2018-03-07,"Non.motorized","w1718","Wed","weekday","no_sled","East River",39,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1337",2018-03-07,"Non.motorized","w1718","Wed","weekday","no_sled","Brush/Cement",45,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1338",2018-03-07,"Mechanized","w1718","Wed","weekday","no_sled","Kebler",0,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1339",2018-03-07,"Mechanized","w1718","Wed","weekday","no_sled","Slate River Rd",0,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1340",2018-03-07,"Mechanized","w1718","Wed","weekday","no_sled","Washington Gulch",0,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1341",2018-03-07,"Mechanized","w1718","Wed","weekday","no_sled","East River",2,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1342",2018-03-07,"Mechanized","w1718","Wed","weekday","no_sled","Brush/Cement",3,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1343",2018-03-07,"Hybrid","w1718","Wed","weekday","sled","Kebler",4,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1344",2018-03-07,"Hybrid","w1718","Wed","weekday","sled","Slate River Rd",9,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1345",2018-03-07,"Hybrid","w1718","Wed","weekday","sled","Washington Gulch",2,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1346",2018-03-07,"Hybrid","w1718","Wed","weekday","sled","East River",0,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1347",2018-03-07,"Hybrid","w1718","Wed","weekday","sled","Brush/Cement",2,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1348",2018-03-07,"Motorized","w1718","Wed","weekday","sled","Kebler",43,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1349",2018-03-07,"Motorized","w1718","Wed","weekday","sled","Slate River Rd",9,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1350",2018-03-07,"Motorized","w1718","Wed","weekday","sled","Washington Gulch",2,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1351",2018-03-07,"Motorized","w1718","Wed","weekday","sled","East River",0,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1352",2018-03-07,"Motorized","w1718","Wed","weekday","sled","Brush/Cement",9,"2","2","1",7.4,0.1,31,0,27,23.9,0,2,-1,-1,0,2,1,0
"1353",2018-03-08,"Non.motorized","w1718","Thu","weekday","no_sled","Kebler",0,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1354",2018-03-08,"Non.motorized","w1718","Thu","weekday","no_sled","Slate River Rd",17,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1355",2018-03-08,"Non.motorized","w1718","Thu","weekday","no_sled","Washington Gulch",17,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1356",2018-03-08,"Non.motorized","w1718","Thu","weekday","no_sled","East River",39,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1357",2018-03-08,"Non.motorized","w1718","Thu","weekday","no_sled","Brush/Cement",24,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1358",2018-03-08,"Mechanized","w1718","Thu","weekday","no_sled","Kebler",0,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1359",2018-03-08,"Mechanized","w1718","Thu","weekday","no_sled","Slate River Rd",0,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1360",2018-03-08,"Mechanized","w1718","Thu","weekday","no_sled","Washington Gulch",1,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1361",2018-03-08,"Mechanized","w1718","Thu","weekday","no_sled","East River",0,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1362",2018-03-08,"Mechanized","w1718","Thu","weekday","no_sled","Brush/Cement",1,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1363",2018-03-08,"Hybrid","w1718","Thu","weekday","sled","Kebler",8,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1364",2018-03-08,"Hybrid","w1718","Thu","weekday","sled","Slate River Rd",8,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1365",2018-03-08,"Hybrid","w1718","Thu","weekday","sled","Washington Gulch",8,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1366",2018-03-08,"Hybrid","w1718","Thu","weekday","sled","East River",0,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1367",2018-03-08,"Hybrid","w1718","Thu","weekday","sled","Brush/Cement",0,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1368",2018-03-08,"Motorized","w1718","Thu","weekday","sled","Kebler",77,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1369",2018-03-08,"Motorized","w1718","Thu","weekday","sled","Slate River Rd",10,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1370",2018-03-08,"Motorized","w1718","Thu","weekday","sled","Washington Gulch",15,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1371",2018-03-08,"Motorized","w1718","Thu","weekday","sled","East River",0,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1372",2018-03-08,"Motorized","w1718","Thu","weekday","sled","Brush/Cement",2,"2","2","1",7.4,0,30,-1,33,24.7,0,0,2,-1,-1,-1,1,0
"1373",2018-03-09,"Non.motorized","w1718","Fri","weekday","no_sled","Kebler",6,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1374",2018-03-09,"Non.motorized","w1718","Fri","weekday","no_sled","Slate River Rd",41,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1375",2018-03-09,"Non.motorized","w1718","Fri","weekday","no_sled","Washington Gulch",26,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1376",2018-03-09,"Non.motorized","w1718","Fri","weekday","no_sled","East River",60,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1377",2018-03-09,"Non.motorized","w1718","Fri","weekday","no_sled","Brush/Cement",24,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1378",2018-03-09,"Mechanized","w1718","Fri","weekday","no_sled","Kebler",0,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1379",2018-03-09,"Mechanized","w1718","Fri","weekday","no_sled","Slate River Rd",0,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1380",2018-03-09,"Mechanized","w1718","Fri","weekday","no_sled","Washington Gulch",3,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1381",2018-03-09,"Mechanized","w1718","Fri","weekday","no_sled","East River",0,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1382",2018-03-09,"Mechanized","w1718","Fri","weekday","no_sled","Brush/Cement",2,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1383",2018-03-09,"Hybrid","w1718","Fri","weekday","sled","Kebler",0,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1384",2018-03-09,"Hybrid","w1718","Fri","weekday","sled","Slate River Rd",10,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1385",2018-03-09,"Hybrid","w1718","Fri","weekday","sled","Washington Gulch",2,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1386",2018-03-09,"Hybrid","w1718","Fri","weekday","sled","East River",0,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1387",2018-03-09,"Hybrid","w1718","Fri","weekday","sled","Brush/Cement",0,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1388",2018-03-09,"Motorized","w1718","Fri","weekday","sled","Kebler",105,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1389",2018-03-09,"Motorized","w1718","Fri","weekday","sled","Slate River Rd",10,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1390",2018-03-09,"Motorized","w1718","Fri","weekday","sled","Washington Gulch",3,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1391",2018-03-09,"Motorized","w1718","Fri","weekday","sled","East River",1,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1392",2018-03-09,"Motorized","w1718","Fri","weekday","sled","Brush/Cement",7,"2","2","1",7.4,0,30,0,34,24.7,-1,0,0,2,-1,-1,-1,1
"1393",2018-03-10,"Non.motorized","w1718","Sat","weekend","no_sled","Kebler",8,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
"1394",2018-03-10,"Non.motorized","w1718","Sat","weekend","no_sled","Slate River Rd",37,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
"1395",2018-03-10,"Non.motorized","w1718","Sat","weekend","no_sled","Washington Gulch",69,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
"1396",2018-03-10,"Non.motorized","w1718","Sat","weekend","no_sled","East River",144,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
"1397",2018-03-10,"Non.motorized","w1718","Sat","weekend","no_sled","Brush/Cement",23,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
"1398",2018-03-10,"Mechanized","w1718","Sat","weekend","no_sled","Kebler",0,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
"1399",2018-03-10,"Mechanized","w1718","Sat","weekend","no_sled","Slate River Rd",0,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
"1400",2018-03-10,"Mechanized","w1718","Sat","weekend","no_sled","Washington Gulch",2,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
"1401",2018-03-10,"Mechanized","w1718","Sat","weekend","no_sled","East River",7,"1","1","1",7.4,0,30,0,31,24.7,0,-1,0,0,0,-1,-1,-1
